CL_NM,TRRSRT_NM,TRRSRT_ADDR,ORIGIN_CL_NM,ANALS_BEGIN_DE,ANALS_END_DE,AVRG_SCORE_VALUE,CORE_KWRD_CN,CORE_KWRD_CO,AFRM_KWRD_CN,AFRM_KWRD_CO,NEGA_KWRD_CN,NEGA_KWRD_CO
일반호텔,그린트리인 서귀포(그랜드밀리언스),제주 서귀포시 서호중앙로 84,YANOLJA,20230101,20230630,90,"친절,객실,가격,시설,직원,주차,주차장",7,"친절,객실,가격,시설",4,"직원,주차,주차장",3
일반호텔,글로스터 제주,제주특별자치도 제주시 삼무로 57,AGODA,20230101,20230630,88,"위치,공항,가격,친절,조식,객실,직원,주차장,주차",9,"위치,공항,가격,친절,조식,객실",6,"직원,주차장,주차",3
일반호텔,글로스터 제주,제주특별자치도 제주시 삼무로 57,BOOKING,20230101,20230630,75,"공항,친절,위치,시내,가격,숙박,침대,주차장,직원",9,"공항,친절,위치,시내,가격,숙박",6,"침대,주차장,직원",3
일반호텔,글로스터 제주,제주특별자치도 제주시 삼무로 57,GOODCHOICE,20230101,20230630,92,"공항,위치,친절,시설,조식,주차,주차장,직원",8,"공항,위치,친절,시설,조식",5,"주차,주차장,직원",3
일반호텔,글로스터 제주,제주특별자치도 제주시 삼무로 57,YANOLJA,20230101,20230630,87,"공항,시설,위치,친절,접근성,가격,주차,침대",8,"공항,시설,위치,친절,접근성,가격",6,"주차,침대",2
숙박업(생활),금호 제주 리조트,제주특별자치도 서귀포시 남원읍 태위로 522-12,AGODA,20230101,20230630,83,"가격,시설,부대시설,가능,서비스,수건,온돌,관리",8,"가격,시설,부대시설,가능,서비스",5,"수건,온돌,관리",3
숙박업(생활),금호 제주 리조트,제주특별자치도 서귀포시 남원읍 태위로 522-12,BOOKING,20230101,20230630,85,"경관,거리,건물,추가,얘기",5,"경관,거리",2,"건물,추가,얘기",3
숙박업(생활),금호 제주 리조트,제주특별자치도 서귀포시 남원읍 태위로 522-12,GOODCHOICE,20230101,20230630,92,"가족,산책,객실,조식,침구,여행,청결,편의점,침대",9,"가족,산책,객실,조식,침구,여행,청결,편의점",8,침대,1
숙박업(생활),금호 제주 리조트,제주특별자치도 서귀포시 남원읍 태위로 522-12,YANOLJA,20230101,20230630,86,"여행,가족,객실,산책,친절,조식,위치,모델링",8,"여행,가족,객실,산책,친절,조식,위치",7,모델링,1
숙박업(생활),노형호텔,제주특별자치도 제주시 수덕1길 7,AGODA,20230101,20230630,82,"공항,위치,시설,시내,가격,방음,모텔,주차,주차장",9,"공항,위치,시설,시내,가격",5,"방음,모텔,주차,주차장",4
숙박업(생활),노형호텔,제주특별자치도 제주시 수덕1길 7,BOOKING,20230101,20230630,81,"공항,침구,위치,전반,건물,냄새,중심,포기",8,"공항,침구,위치,전반",4,"건물,냄새,중심,포기",4
숙박업(생활),노형호텔,제주특별자치도 제주시 수덕1길 7,GOODCHOICE,20230101,20230630,95,"가족,친절,여행,편안,제주도,엄마,공항,주차장,방음",9,"가족,친절,여행,편안,제주도,엄마,공항",7,"주차장,방음",2
숙박업(생활),노형호텔,제주특별자치도 제주시 수덕1길 7,YANOLJA,20230101,20230630,94,"친절,위치,가격,공항,한라산,자전거,최대한,고지",8,"친절,위치,가격,공항,한라산,자전거,최대한",7,고지,1
관광호텔,다인리조트,제주특별자치도 제주시 애월읍 애월해안로 400-9,AGODA,20230101,20230630,84,"시설,바다,위치,친절,가족,라이브,편의점,애월,직원",9,"시설,바다,위치,친절,가족,라이브,편의점,애월",8,직원,1
관광호텔,다인리조트,제주특별자치도 제주시 애월읍 애월해안로 400-9,GOODCHOICE,20230101,20230630,98,"친절,바다,시설,청결,직원,금액",6,"친절,바다,시설,청결",4,"직원,금액",2
여관업,담모라 리조트,제주특별자치도 서귀포시 안덕면 일주서로 1975-11,AGODA,20230101,20230630,82,"온천,수영장,가격,숙박,위치,탄산,화장실,침대,건물",9,"온천,수영장,가격,숙박,위치",5,"탄산,화장실,침대,건물",4
여관업,담모라 리조트,제주특별자치도 서귀포시 안덕면 일주서로 1975-11,BOOKING,20230101,20230630,84,"시설,아침,식사,크기,수영장,위치,전망,비용,먼지,공기",10,"시설,아침,식사,크기,수영장,위치",6,"전망,비용,먼지,공기",4
여관업,담모라 리조트,제주특별자치도 서귀포시 안덕면 일주서로 1975-11,GOODCHOICE,20230101,20230630,90,"편의점,가격,친절,수영장,치킨,조식,침대,청소,직원",9,"편의점,가격,친절,수영장,치킨,조식",6,"침대,청소,직원",3
여관업,담모라 리조트,제주특별자치도 서귀포시 안덕면 일주서로 1975-11,YANOLJA,20230101,20230630,93,"가격,시설,친절,위치,수영장,화장실",6,"가격,시설,친절,위치,수영장",5,화장실,1
관광호텔,더 그랜드 섬오름,제주특별자치도 서귀포시 막숙포로 114,AGODA,20230101,20230630,91,"수영장,사우나,위치,시설,가격,조식,여행,친절,직원",9,"수영장,사우나,위치,시설,가격,조식,여행,친절",8,직원,1
관광호텔,더 그랜드 섬오름,제주특별자치도 서귀포시 막숙포로 114,BOOKING,20230101,20230630,85,"수영장,조식,객실,위치,친절,사우나,바다,가격,직원",9,"수영장,조식,객실,위치,친절,사우나,바다,가격",8,직원,1
관광호텔,더 그랜드 섬오름,제주특별자치도 서귀포시 막숙포로 114,GOODCHOICE,20230101,20230630,96,"수영장,신관,여행,친절,조식,바다,가격,본관,직원",9,"수영장,신관,여행,친절,조식,바다,가격",7,"본관,직원",2
관광호텔,더 그랜드 섬오름,제주특별자치도 서귀포시 막숙포로 114,YANOLJA,20230101,20230630,93,"수영장,사우나,시설,조식,수영,바다,산책,아이들",8,"수영장,사우나,시설,조식,수영,바다,산책,아이들",8,,0
일반호텔,더베스트제주성산,제주특별자치도 서귀포시 성산읍 동류암로 26,AGODA,20230101,20230630,84,"위치,가격,일출봉,조식,시설,수건,냄새,주차장,직원",9,"위치,가격,일출봉,조식,시설",5,"수건,냄새,주차장,직원",4
일반호텔,더베스트제주성산,제주특별자치도 서귀포시 성산읍 동류암로 26,BOOKING,20230101,20230630,76,"위치,일출봉,조식,친절,객실,시설,수건,직원,소리,침대",10,"위치,일출봉,조식,친절,객실,시설",6,"수건,직원,소리,침대",4
일반호텔,더베스트제주성산,제주특별자치도 서귀포시 성산읍 동류암로 26,GOODCHOICE,20230101,20230630,92,"객실,여행,친절,가격,일출봉,번창,직원,수건,냄새",9,"객실,여행,친절,가격,일출봉,번창",6,"직원,수건,냄새",3
일반호텔,더베스트제주성산,제주특별자치도 서귀포시 성산읍 동류암로 26,YANOLJA,20230101,20230630,85,"시설,친절,일출봉,가격,소리,방음,화장실,직원",8,"시설,친절,일출봉,가격",4,"소리,방음,화장실,직원",4
숙박업(생활),돔베리조트,제주특별자치도 서귀포시 호근동 1591,AGODA,20230101,20230630,56,"한라산,침구,저녁,퇴근,관리자,전화",6,"한라산,침구,저녁",3,"퇴근,관리자,전화",3
숙박업(생활),돔베리조트,제주특별자치도 서귀포시 호근동 1591,GOODCHOICE,20230101,20230630,60,"컨디션,친절,침대,카운터,이불,사람,라면,리뷰,안보,잘못",10,"컨디션,친절",2,"침대,카운터,이불,사람,라면,리뷰,안보,잘못",8
숙박업(생활),돔베리조트,제주특별자치도 서귀포시 호근동 1591,YANOLJA,20230101,20230630,100,0,0,0,0,0,0
일반호텔,라마다제주시티,제주특별자치도 제주시 중앙로 304,AGODA,20230101,20230630,87,"위치,가격,공항,조식,친절,시내,여행,직원,주차",9,"위치,가격,공항,조식,친절,시내,여행",7,"직원,주차",2
일반호텔,라마다제주시티,제주특별자치도 제주시 중앙로 304,BOOKING,20230101,20230630,75,"위치,친절,공항,조식,객실,직원,주차,주차장,침대",9,"위치,친절,공항,조식,객실",5,"직원,주차,주차장,침대",4
일반호텔,라마다제주시티,제주특별자치도 제주시 중앙로 304,GOODCHOICE,20230101,20230630,92,"친절,위치,객실,공항,편의점,제주도,주차,직원",8,"친절,위치,객실,공항,편의점,제주도",6,"주차,직원",2
일반호텔,라마다제주시티,제주특별자치도 제주시 중앙로 304,YANOLJA,20230101,20230630,88,"공항,친절,위치,시설,접근성,청결,주차,직원",8,"공항,친절,위치,시설,접근성,청결",6,"주차,직원",2
일반호텔,라마다제주함덕,제주특별자치도 제주시 조천읍 신북로 470,AGODA,20230101,20230630,81,"가격,조식,함덕,위치,객실,해변,친절,직원,청소",9,"가격,조식,함덕,위치,객실,해변,친절",7,"직원,청소",2
일반호텔,라마다제주함덕,제주특별자치도 제주시 조천읍 신북로 470,BOOKING,20230101,20230630,76,"친절,위치,센스,만점,업그레이드,소음,사정,프론트,직원,대응",10,"친절,위치,센스,만점,업그레이드",5,"소음,사정,프론트,직원,대응",5
일반호텔,라마다제주함덕,제주특별자치도 제주시 조천읍 신북로 470,GOODCHOICE,20230101,20230630,90,"함덕,객실,여행,조식,친절,해수욕장,직원,침대,화장실",9,"함덕,객실,여행,조식,친절,해수욕장",6,"직원,침대,화장실",3
일반호텔,라마다제주함덕,제주특별자치도 제주시 조천읍 신북로 470,YANOLJA,20230101,20230630,86,"친절,함덕,여행,바다,위치,직원,수건,세탁",8,"친절,함덕,여행,바다,위치",5,"직원,수건,세탁",3
관광호텔,라마다프라자제주호텔,제주특별자치도 제주시 탑동로 66,AGODA,20230101,20230630,89,"공항,여행,친절,조식,위치,수영장,시설,직원,비행기",9,"공항,여행,친절,조식,위치,수영장,시설",7,"직원,비행기",2
관광호텔,라마다프라자제주호텔,제주특별자치도 제주시 탑동로 66,BOOKING,20230101,20230630,80,"조식,공항,객실,시설,위치,서비스,수영장,친절,가족,직원",10,"조식,공항,객실,시설,위치,서비스,수영장,친절,가족",9,직원,1
관광호텔,라마다프라자제주호텔,제주특별자치도 제주시 탑동로 66,GOODCHOICE,20230101,20230630,93,"친절,바다,수영장,객실,조식,피아노,연주,공항,직원,로비",10,"친절,바다,수영장,객실,조식,피아노,연주,공항",8,"직원,로비",2
관광호텔,라마다프라자제주호텔,제주특별자치도 제주시 탑동로 66,YANOLJA,20230101,20230630,92,"친절,시설,바다,공항,서비스,비행기,소리,침대,직원",9,"친절,시설,바다,공항,서비스",5,"비행기,소리,침대,직원",4
관광호텔,롯데시티호텔 제주,제주특별자치도 제주시 도령로 83,AGODA,20230101,20230630,90,"공항,위치,친절,조식,수영장,가격,여행,직원",8,"공항,위치,친절,조식,수영장,가격,여행",7,직원,1
관광호텔,롯데시티호텔 제주,제주특별자치도 제주시 도령로 83,BOOKING,20230101,20230630,83,"조식,친절,공항,위치,청결,시설,수영장,식당,직원",9,"조식,친절,공항,위치,청결,시설,수영장,식당",8,직원,1
관광호텔,롯데시티호텔 제주,제주특별자치도 제주시 도령로 83,GOODCHOICE,20230101,20230630,97,"수영장,친절,조식,제주도,공항,여행,객실,직원,주차",9,"수영장,친절,조식,제주도,공항,여행,객실",7,"직원,주차",2
관광호텔,롯데시티호텔 제주,제주특별자치도 제주시 도령로 83,YANOLJA,20230101,20230630,96,"친절,공항,객실,조식,시설,위치,서비스,직원",8,"친절,공항,객실,조식,시설,위치,서비스",7,직원,1
관광호텔,롯데호텔 제주,제주특별자치도 제주시 도령로 83,AGODA,20230101,20230630,95,"수영장,친절,조식,여행,서비스,시설,가족,온수,부대시설,직원",10,"수영장,친절,조식,여행,서비스,시설,가족,온수,부대시설",9,직원,1
관광호텔,롯데호텔 제주,제주특별자치도 제주시 도령로 83,BOOKING,20230101,20230630,92,"친절,수영장,조식,서비스,청결,시설,중문,직원,청소,침대",10,"친절,수영장,조식,서비스,청결,시설,중문",7,"직원,청소,침대",3
관광호텔,롯데호텔 제주,제주특별자치도 제주시 도령로 83,GOODCHOICE,20230101,20230630,98,"수영장,친절,조식,여행,객실,서비스,제주도,온수,가족,직원",10,"수영장,친절,조식,여행,객실,서비스,제주도,온수,가족",9,직원,1
관광호텔,롯데호텔 제주,제주특별자치도 제주시 도령로 83,YANOLJA,20230101,20230630,97,"친절,서비스,조식,수영장,여행,시설,가격,객실,직원",9,"친절,서비스,조식,수영장,여행,시설,가격,객실",8,직원,1
일반호텔,메리어트관 제주신화월드 호텔앤리조트,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,AGODA,20230101,20230630,90,"제주도,친절,숙박,중문,여행,위치,크기,직원,응대",9,"제주도,친절,숙박,중문,여행,위치,크기",7,"직원,응대",2
일반호텔,메리어트관 제주신화월드 호텔앤리조트,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,GOODCHOICE,20230101,20230630,99,"친절,수영장,여행,식당,시설,업그레이드,무료,직원,사용",9,"친절,수영장,여행,식당,시설,업그레이드,무료",7,"직원,사용",2
일반호텔,메리어트관 제주신화월드 호텔앤리조트,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,YANOLJA,20230101,20230630,100,"친절,객실,완벽,명불허전,직원,프론트",6,"친절,객실,완벽,명불허전",4,"직원,프론트",2
관광호텔,메종글래드제주 ,제주특별자치도 제주시 노연로 80,AGODA,20230101,20230630,91,"친절,위치,공항,가격,시설,조식,여행,직원",8,"친절,위치,공항,가격,시설,조식,여행",7,직원,1
관광호텔,메종글래드제주 ,제주특별자치도 제주시 노연로 80,BOOKING,20230101,20230630,86,"장소,식당,서비스,조식,재료,종류,복도,방음,부족",9,"장소,식당,서비스,조식,재료,종류",6,"복도,방음,부족",3
관광호텔,메종글래드제주 ,제주특별자치도 제주시 노연로 80,GOODCHOICE,20230101,20230630,96,"친절,객실,공항,조식,위치,시설,가격,여행,직원",9,"친절,객실,공항,조식,위치,시설,가격,여행",8,직원,1
관광호텔,메종글래드제주 ,제주특별자치도 제주시 노연로 80,YANOLJA,20230101,20230630,92,"친절,시설,공항,위치,서비스,직원,주차장,화장실",8,"친절,시설,공항,위치,서비스",5,"직원,주차장,화장실",3
관광호텔,베니키아 중문 호텔,제주특별자치도 서귀포시 천제연로 166,AGODA,20230101,20230630,89,"위치,친절,중문,여행,가격,맛집,시설,직원,주차장",9,"위치,친절,중문,여행,가격,맛집,시설",7,"직원,주차장",2
관광호텔,베니키아 중문 호텔,제주특별자치도 서귀포시 천제연로 166,BOOKING,20230101,20230630,82,"조식,위치,제공,바다,주차장,신청,전망,타월,세탁",9,"조식,위치,제공,바다",4,"주차장,신청,전망,타월,세탁",5
관광호텔,베니키아 중문 호텔,제주특별자치도 서귀포시 천제연로 166,GOODCHOICE,20230101,20230630,100,"친절,맛집,객실,중문,직원,주차장,사용,주차",8,"친절,맛집,객실,중문",4,"직원,주차장,사용,주차",4
관광호텔,베니키아 중문 호텔,제주특별자치도 서귀포시 천제연로 166,YANOLJA,20230101,20230630,65,"친절,시내,길가,모텔",4,"친절,시내",2,"길가,모텔",2
관광호텔,베니키아호텔제주(구. 뉴베니키아호텔제주),제주 제주시 애월읍 애월해안로 554-6,AGODA,20230101,20230630,80,"조식,위치,친절,가격,바다,청결,여행,직원",8,"조식,위치,친절,가격,바다,청결,여행",7,직원,1
관광호텔,베니키아호텔제주(구. 뉴베니키아호텔제주),제주 제주시 애월읍 애월해안로 554-6,BOOKING,20230101,20230630,79,"흡연,배려,관광객,흡연실,외국인,소음,전등,음식물 쓰레기,구역,단체",10,"흡연,배려",2,"관광객,흡연실,외국인,소음,전등,음식물 쓰레기,구역,단체",8
관광호텔,베니키아호텔제주(구. 뉴베니키아호텔제주),제주 제주시 애월읍 애월해안로 554-6,GOODCHOICE,20230101,20230630,88,"시설,가격,친절,객실,조식,적당,소리,사용,방음,복도",10,"시설,가격,친절,객실,조식,적당",6,"소리,사용,방음,복도",4
관광호텔,베니키아호텔제주(구. 뉴베니키아호텔제주),제주 제주시 애월읍 애월해안로 554-6,YANOLJA,20230101,20230630,69,"조식,친절,럭스,해안,도로,관광호텔,프론트,직원,선택,남편",10,"조식,친절,럭스,해안,도로,관광호텔",6,"프론트,직원,선택,남편",4
관광호텔,베스트웨스턴 제주호텔,제주특별자치도 제주시 도령로 27,AGODA,20230101,20230630,85,"공항,위치,가격,여행,시설,객실,스타벅스,편의점,직원",9,"공항,위치,가격,여행,시설,객실,스타벅스,편의점",8,직원,1
관광호텔,베스트웨스턴 제주호텔,제주특별자치도 제주시 도령로 27,BOOKING,20230101,20230630,83,"위치,침구,가격,청결,공항,객실,직원,응대,소음",9,"위치,침구,가격,청결,공항,객실",6,"직원,응대,소음",3
관광호텔,베스트웨스턴 제주호텔,제주특별자치도 제주시 도령로 27,GOODCHOICE,20230101,20230630,91,"공항,친절,조식,스타벅스,위치,시설,객실,편의점,직원",9,"공항,친절,조식,스타벅스,위치,시설,객실,편의점",8,직원,1
관광호텔,베스트웨스턴 제주호텔,제주특별자치도 제주시 도령로 27,YANOLJA,20230101,20230630,88,"공항,위치,객실,가격,시설,친절,교통,청결",8,"공항,위치,객실,가격,시설,친절,교통,청결",8,,0
숙박업(생활),벤티모 호텔 앤 레지던스 제주,제주특별자치도 제주시 연삼로 14,AGODA,20230101,20230630,93,"샌드위치,친절,공항,아침,위치,조식,직원,주차",8,"샌드위치,친절,공항,아침,위치,조식",6,"직원,주차",2
숙박업(생활),벤티모 호텔 앤 레지던스 제주,제주특별자치도 제주시 연삼로 14,YANOLJA,20230101,20230630,98,"친절,샌드위치,공항,조식,아침,객실,직원,주차",8,"친절,샌드위치,공항,조식,아침,객실",6,"직원,주차",2
일반호텔,브라운 스위트 제주,제주특별자치도 서귀포시 성산읍 고성오조로 94,AGODA,20230101,20230630,77,"가격,위치,일출봉,친절,시설,여행,행사,직원,화장실",9,"가격,위치,일출봉,친절,시설,여행",6,"행사,직원,화장실",3
일반호텔,브라운 스위트 제주,제주특별자치도 서귀포시 성산읍 고성오조로 94,BOOKING,20230101,20230630,65,"일출봉,위치,시설,편의점,객실,청결,식당,욕실,건물",9,"일출봉,위치,시설,편의점,객실,청결,식당",7,"욕실,건물",2
일반호텔,브라운 스위트 제주,제주특별자치도 서귀포시 성산읍 고성오조로 94,GOODCHOICE,20230101,20230630,86,"일출봉,친절,시설,여행,객실,직원,사용,침대",8,"일출봉,친절,시설,여행,객실",5,"직원,사용,침대",3
일반호텔,브라운 스위트 제주,제주특별자치도 서귀포시 성산읍 고성오조로 94,YANOLJA,20230101,20230630,82,"일출봉,위치,시설,객실,편의점,가격,친절,침구",8,"일출봉,위치,시설,객실,편의점,가격,친절,침구",8,,0
일반호텔,블룸 호텔,제주특별자치도 서귀포시 중문관광로72번길 53,AGODA,20230101,20230630,90,"조식,위치,중문,가격,친절,객실,직원,화장실",8,"조식,위치,중문,가격,친절,객실",6,"직원,화장실",2
일반호텔,블룸 호텔,제주특별자치도 서귀포시 중문관광로72번길 53,GOODCHOICE,20230101,20230630,85,"가격,위치,중문,조식,객실,친절,시설,무료,여행,데스크",10,"가격,위치,중문,조식,객실,친절,시설,무료,여행",9,데스크,1
일반호텔,블룸 호텔,제주특별자치도 서귀포시 중문관광로72번길 53,YANOLJA,20230101,20230630,83,"친절,객실,조식,중문,위치,아이들,청소,소음,머리카락",9,"친절,객실,조식,중문,위치,아이들",6,"청소,소음,머리카락",3
숙박업(생활),비스타리조트,제주특별자치도 제주시 서해안로 74,AGODA,20230101,20230630,71,"친절,바다,위치,직원,운영,설명,화장실,환풍기,창문",9,"친절,바다,위치",3,"직원,운영,설명,화장실,환풍기,창문",6
숙박업(생활),비스타리조트,제주특별자치도 제주시 서해안로 74,GOODCHOICE,20230101,20230630,93,"바다,위치,서비스,건식,공항,지인,친절,조건,청소,욕실",10,"바다,위치,서비스,건식,공항,지인,친절",7,"조건,청소,욕실",3
숙박업(생활),비스타리조트,제주특별자치도 제주시 서해안로 74,YANOLJA,20230101,20230630,67,사진,1,,0,사진,1
관광호텔,빠레브 호텔 제주,제주특별자치도 서귀포시 김정문화로 15,AGODA,20230101,20230630,84,"위치,가격,조식,시설,친절,냄새,온돌,침대,직원",9,"위치,가격,조식,시설,친절",5,"냄새,온돌,침대,직원",4
관광호텔,빠레브 호텔 제주,제주특별자치도 서귀포시 김정문화로 15,BOOKING,20230101,20230630,92,"투숙객,조식,객실,단체,수학여행,화장실,동일,학생,선택",9,"투숙객,조식,객실",3,"단체,수학여행,화장실,동일,학생,선택",6
관광호텔,빠레브 호텔 제주,제주특별자치도 서귀포시 김정문화로 15,GOODCHOICE,20230101,20230630,99,"위치,제주도,가격,지하,시설,친절,주차,주차장",8,"위치,제주도,가격,지하,시설,친절",6,"주차,주차장",2
관광호텔,빠레브 호텔 제주,제주특별자치도 서귀포시 김정문화로 15,YANOLJA,20230101,20230630,94,"가격,친절,청결,시설,사우나,자리,방음",7,"가격,친절,청결,시설,사우나",5,"자리,방음",2
숙박업(생활),산방산 호텔,제주특별자치도 서귀포시 대정읍 일주서로 2093,AGODA,20230101,20230630,90,"온천,친절,조식,시설,가격,편의점,직원",7,"온천,친절,조식,시설,가격,편의점",6,직원,1
숙박업(생활),산방산 호텔,제주특별자치도 서귀포시 대정읍 일주서로 2093,BOOKING,20230101,20230630,83,"조식,친절,식당,온천,냄새,직원,하수구,화장실",8,"조식,친절,식당,온천",4,"냄새,직원,하수구,화장실",4
숙박업(생활),산방산 호텔,제주특별자치도 서귀포시 대정읍 일주서로 2093,GOODCHOICE,20230101,20230630,89,"객실,여행,온천,화장실,직원,침대,바닥,청소,세면대",9,"객실,여행,온천",3,"화장실,직원,침대,바닥,청소,세면대",6
숙박업(생활),산방산 호텔,제주특별자치도 서귀포시 대정읍 일주서로 2093,YANOLJA,20230101,20230630,94,"시설,제주도,자전거,여행,세탁기,간단,친절,건조기,방음",9,"시설,제주도,자전거,여행,세탁기,간단,친절",7,"건조기,방음",2
일반호텔,서귀포 신신호텔 서귀포점,제주특별자치도 서귀포시 태평로371번길 18,AGODA,20230101,20230630,85,"위치,가격,시장,올레,친절,시설,청소,직원,수건",9,"위치,가격,시장,올레,친절,시설",6,"청소,직원,수건",3
일반호텔,서귀포 신신호텔 서귀포점,제주특별자치도 서귀포시 태평로371번길 18,BOOKING,20230101,20230630,79,"위치,객실,조식,아침,세탁기,가격,시장,고층,침대,주차",10,"위치,객실,조식,아침,세탁기,가격,시장,고층",8,"침대,주차",2
일반호텔,서귀포 신신호텔 서귀포점,제주특별자치도 서귀포시 태평로371번길 18,GOODCHOICE,20230101,20230630,90,"가격,시장,올레,친절,시설,주차,직원,청소",8,"가격,시장,올레,친절,시설",5,"주차,직원,청소",3
일반호텔,서귀포 신신호텔 서귀포점,제주특별자치도 서귀포시 태평로371번길 18,YANOLJA,20230101,20230630,85,"시장,가격,올레,위치,친절,야외,주차,공간,주차장",9,"시장,가격,올레,위치,친절,야외",6,"주차,공간,주차장",3
숙박업(생활),소노캄 제주,제주특별자치도 서귀포시 표선면 일주동로 6347-17,AGODA,20230101,20230630,75,"정원,수영장,산책,위치,제공,친절,객실,시설,추가,소음",10,"정원,수영장,산책,위치,제공,친절,객실,시설",8,"추가,소음",2
숙박업(생활),소노캄 제주,제주특별자치도 서귀포시 표선면 일주동로 6347-17,GOODCHOICE,20230101,20230630,94,"조식,여행,가족,야외,정원,기분,제주도,지하,아이들,프론트",10,"조식,여행,가족,야외,정원,기분,제주도,지하,아이들",9,프론트,1
숙박업(생활),소노캄 제주,제주특별자치도 서귀포시 표선면 일주동로 6347-17,YANOLJA,20230101,20230630,89,"객실,시설,야외,정원,산책로,제주도,공항,드라이브,노후",9,"객실,시설,야외,정원,산책로,제주도,공항,드라이브",8,노후,1
숙박업(생활),수앤수리조트(구.수앤수가족호텔),제주 제주시 애월읍 부룡수길 60,AGODA,20230101,20230630,74,"수영장,조식,가족,여행,아이들,가격,모기,청소,관리",9,"수영장,조식,가족,여행,아이들,가격",6,"모기,청소,관리",3
숙박업(생활),수앤수리조트(구.수앤수가족호텔),제주 제주시 애월읍 부룡수길 60,BOOKING,20230101,20230630,85,"올레길,아침,파죽,방음",4,"올레길,아침,파죽",3,방음,1
숙박업(생활),수앤수리조트(구.수앤수가족호텔),제주 제주시 애월읍 부룡수길 60,GOODCHOICE,20230101,20230630,92,"수영장,여행,친절,객실,가격,시설,아이들,직원",8,"수영장,여행,친절,객실,가격,시설,아이들",7,직원,1
숙박업(생활),수앤수리조트(구.수앤수가족호텔),제주 제주시 애월읍 부룡수길 60,YANOLJA,20230101,20230630,75,"수영장,가족,가능,로비,화장실,매점,고장,처음,밤새",9,"수영장,가족,가능",3,"로비,화장실,매점,고장,처음,밤새",6
관광호텔,스위트 호텔 제주,제주특별자치도 서귀포시 중문관광로72번길 67,AGODA,20230101,20230630,89,"조식,위치,테라스,친절,객실,중문,시설,직원,침대",9,"조식,위치,테라스,친절,객실,중문,시설",7,"직원,침대",2
관광호텔,스위트 호텔 제주,제주특별자치도 서귀포시 중문관광로72번길 67,BOOKING,20230101,20230630,75,"위치,친절,중문,가족,테라스,직원,화장실,냄새,청소",9,"위치,친절,중문,가족,테라스",5,"직원,화장실,냄새,청소",4
관광호텔,스위트 호텔 제주,제주특별자치도 서귀포시 중문관광로72번길 67,GOODCHOICE,20230101,20230630,94,"객실,조식,친절,중문,테라스,기분,가격,직원",8,"객실,조식,친절,중문,테라스,기분,가격",7,직원,1
관광호텔,스위트 호텔 제주,제주특별자치도 서귀포시 중문관광로72번길 67,YANOLJA,20230101,20230630,91,"테라스,친절,조식,침구,침대,성급,냄새,직원",8,"테라스,친절,조식,침구",4,"침대,성급,냄새,직원",4
일반호텔,시드니호텔,제주특별자치도 제주시 애월읍 애월해안로 945,AGODA,20230101,20230630,81,"가격,바다,위치,시설,바닷가,화장실,본관,욕실,주차장",9,"가격,바다,위치,시설",4,"바닷가,화장실,본관,욕실,주차장",5
일반호텔,시드니호텔,제주특별자치도 제주시 애월읍 애월해안로 945,BOOKING,20230101,20230630,50,"숙박비,층간소음",2,,0,"숙박비,층간소음",2
일반호텔,시드니호텔,제주특별자치도 제주시 애월읍 애월해안로 945,GOODCHOICE,20230101,20230630,78,"시설,신관,객실,제주도,바다,친절,가격,수준,응대,본관",10,"시설,신관,객실,제주도,바다,친절,가격",7,"수준,응대,본관",3
일반호텔,시드니호텔,제주특별자치도 제주시 애월읍 애월해안로 945,YANOLJA,20230101,20230630,88,"여자친구,애월,숙박,가격,경관,말씀,공간",7,"여자친구,애월,숙박,가격,경관",5,"말씀,공간",2
관광호텔,신라스테이제주,제주특별자치도 제주시 노연로 100,AGODA,20230101,20230630,88,"위치,친절,조식,공항,가격,시설,직원,주차",8,"위치,친절,조식,공항,가격,시설",6,"직원,주차",2
관광호텔,신라스테이제주,제주특별자치도 제주시 노연로 100,BOOKING,20230101,20230630,72,"위치,조식,친절,객실,시설,직원,주차장,소리,방음",9,"위치,조식,친절,객실,시설",5,"직원,주차장,소리,방음",4
관광호텔,신라스테이제주,제주특별자치도 제주시 노연로 100,GOODCHOICE,20230101,20230630,94,"친절,객실,조식,위치,시설,공항,직원,주차",8,"친절,객실,조식,위치,시설,공항",6,"직원,주차",2
관광호텔,신라스테이제주,제주특별자치도 제주시 노연로 100,YANOLJA,20230101,20230630,90,"조식,위치,친절,시설,침구,시내,직원,침대",8,"조식,위치,친절,시설,침구,시내",6,"직원,침대",2
일반호텔,신신호텔 제주공항,제주특별자치도 제주시 도령로 124,AGODA,20230101,20230630,81,"공항,가격,위치,친절,시설,주차장,직원,소리,바닥",9,"공항,가격,위치,친절,시설",5,"주차장,직원,소리,바닥",4
일반호텔,신신호텔 제주공항,제주특별자치도 제주시 도령로 124,BOOKING,20230101,20230630,65,"공항,위치,아침,여행,숙박,객실,침대,주차장,냄새,기억",10,"공항,위치,아침,여행,숙박,객실",6,"침대,주차장,냄새,기억",4
일반호텔,신신호텔 제주공항,제주특별자치도 제주시 도령로 124,GOODCHOICE,20230101,20230630,86,"공항,객실,제주공항,친절,조식,여행,배달,화장실",8,"공항,객실,제주공항,친절,조식,여행,배달",7,화장실,1
