CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,BASE_MT,ALL_TOTAL_CO,MON_VIEWS_CO,TUES_VIEWS_CO,WED_VIEWS_CO,THUR_VIEWS_CO,FRI_VIEWS_CO,SAT_VIEWS_CO,SUN_VIEWS_CO
c3,숙박,유러하우스,제주특별자치도 서귀포시 막숙포로 136,2023,05,24,2,1,7,4,3,2,5
c3,숙박,유수암캠핑장,제주특별자치도 제주시 애월읍 하소로 684-25,2023,05,52,6,14,10,7,5,3,7
c3,숙박,유심이감성하우스민박,제주특별자치도 제주시 추자면 추자로 78,2023,05,126,34,21,13,17,20,11,10
c3,숙박,유앤아이게스트하우스,제주특별자치도 제주시 광양8길 1-2,2023,05,17,2,1,6,4,2,2,0
c3,숙박,유월그리고열두마루,제주특별자치도 제주시 구좌읍 한동로1길 38,2023,05,64,12,17,12,7,7,3,6
c3,숙박,유창민박,제주특별자치도 제주시 추자면 추자로 46-1,2023,05,10,4,2,0,1,2,1,0
c3,숙박,유탑유블레스호텔,제주특별자치도 제주시 조천읍 조함해안로 502,2023,05,32,3,7,6,7,5,1,3
c3,숙박,이디살래,제주특별자치도 서귀포시 안덕면 일주서로 2027,2023,05,33,3,3,3,10,4,5,5
c3,숙박,이디완,제주특별자치도 제주시 백포서3길 1,2023,05,20,3,1,3,5,2,2,4
c3,숙박,이디하우스n카페,제주특별자치도 제주시 구좌읍 해녀박물관길 33-2,2023,05,59,8,13,5,14,9,2,8
c3,숙박,이런날엔,제주특별자치도 제주시 구좌읍 한동북1길 60,2023,05,20,2,3,2,3,2,5,3
c3,숙박,이레민박,제주특별자치도 제주시 추자면 신양1길 22-9,2023,05,18,5,1,1,4,3,2,2
c3,숙박,이린펜션,제주특별자치도 서귀포시 일주서로43번길 5,2023,05,12,1,2,3,2,1,2,1
c3,숙박,이쁜새이쁘게노래하고펜션,제주특별자치도 제주시 한림읍 협재로 68-5,2023,05,38,6,6,10,3,0,7,6
c3,숙박,이안재,제주특별자치도 제주시 구좌읍 종달로5길 35-1 (종달리),2023,05,57,6,11,10,7,6,4,13
c3,숙박,이야기별방,제주특별자치도 제주시 구좌읍 해맞이해안로 2040,2023,05,21,3,3,3,7,2,2,1
c3,숙박,이어도펜션,제주특별자치도 제주시 도두항서5길 3,2023,05,25,0,2,5,8,5,2,3
c3,숙박,이찌마루&잠비,제주특별자치도 제주시 구좌읍 월정1길 54-11,2023,05,20,2,5,3,7,2,0,1
c3,숙박,인더 하우스,제주특별자치도 제주시 애월읍 엄장로 98-41,2023,05,34,2,6,4,9,1,4,8
c3,숙박,인추자커피앤민박,제주특별자치도 제주시 추자면 추자로 20-1,2023,05,27,7,2,4,3,3,7,1
c3,숙박,일레인호텔,"660, Iljuseo-ro, Seogwipo-si, Jeju-do",2023,05,35,1,7,7,7,8,3,2
c3,숙박,일출썬 펜션,제주특별자치도 서귀포시 성산읍 성산중앙로 67,2023,05,13,2,2,5,3,1,0,0
c3,숙박,임진고택,제주특별자치도 제주시 구좌읍 상도로 16-13,2023,05,39,4,9,9,4,4,4,5
c3,숙박,잇츠힐,제주특별자치도 제주시 애월읍 애월해안로 788,2023,05,24,0,3,8,2,2,5,4
c3,숙박,자넷앤캐시,제주시 구좌읍 평대9길 20-1,2023,05,17,3,5,4,3,1,0,1
c3,숙박,자연인,제주특별자치도 제주시 아란서길 110,2023,05,21,2,4,5,5,1,1,3
c3,숙박,장원민박,제주특별자치도 서귀포시 천제연로 49,2023,05,52,5,12,10,7,6,6,6
c3,숙박,저스트슬립제주,제주특별자치도 서귀포시 대정읍 무릉중앙로21번길 158-28,2023,05,15,3,0,2,5,0,1,4
c3,숙박,전원민박,제주특별자치도 제주시 우도면 우목길 104,2023,05,17,2,6,3,1,2,2,1
c3,숙박,절물길펜션,제주특별자치도 제주시 명림로 10-1,2023,05,22,5,3,2,6,4,1,1
c3,숙박,제니빌펜션,제주도 서귀포시 남원읍 태위로 604-15,2023,05,26,4,3,1,8,6,3,1
c3,숙박,제니아호텔,제주특별자치도 제주시 은남1길 25,2023,05,24,1,4,6,5,3,1,4
c3,숙박,제이드림호텔(jdream hotel),제주특별자치도 제주시 은남1길 40,2023,05,14,4,0,2,5,0,3,0
c3,숙박,제이앤클로이,제주특별자치도 서귀포시 대정읍 무릉중앙로 203,2023,05,32,5,7,1,7,4,4,4
c3,숙박,제주 리치호텔,제주특별자치도 제주시 애월읍 고내로13길 100,2023,05,35,9,6,3,5,3,6,3
c3,숙박,제주 메이 더 호텔 카라반빌리지,제주특별자치도 제주시 구좌읍 일주동로 1626,2023,05,47,10,12,8,3,2,3,9
c3,숙박,제주 벨루가,제주특별자치도 서귀포시 대정읍 영락하동로85번길 41-1,2023,05,38,3,5,5,11,7,3,4
c3,숙박,제주 에코 스위츠 펜션,제주특별자치도 서귀포시 중문상로 207-13,2023,05,151,29,23,19,22,27,10,21
c3,숙박,제주 오션팰리스 호텔,제주특별자치도 서귀포시 중앙로 14,2023,05,54,12,8,7,10,5,3,9
c3,숙박,제주bp게스트하우스 JEJU BP GUESTHOUSE,제주특별자치도 제주시 신대로17길 29,2023,05,38,4,7,5,11,7,1,3
c3,숙박,제주가온29,제주특별자치도 제주시 애월읍 중산간서로 5409,2023,05,32,10,0,4,5,6,2,5
c3,숙박,제주가좋아서 펜션,제주특별자치도 제주시 구좌읍 비자림로 1569,2023,05,242,45,38,35,30,30,28,36
c3,숙박,제주공항 고추잠자리 게스트하우스,제주특별자치도 제주시 도령로 190,2023,05,18,2,0,4,7,1,0,4
c3,숙박,제주금산펜션,제주특별자치도 제주시 애월읍 납읍로2길 40,2023,05,30,6,4,3,5,3,4,5
c3,숙박,제주나인 부띠끄,제주특별자치도 서귀포시 솔동산로10번길 23,2023,05,24,3,4,6,4,2,4,1
c3,숙박,제주나인리조트,제주특별자치도 제주시 해안마을북길 14-5,2023,05,15,2,2,1,4,2,2,2
c3,숙박,제주도 레인보우,제주특별자치도 제주시 구좌읍 종달로 68-2,2023,05,33,8,8,4,2,5,2,4
c3,숙박,제주도연게스트하우스,제주특별자치도 제주시 한림읍 일주서로 5673,2023,05,21,7,2,2,3,4,2,1
c3,숙박,제주도통나무펜션,제주특별자치도 서귀포시 남원읍 태위로 551-5,2023,05,18,2,1,2,6,3,1,3
c3,숙박,제주도푸른바다,제주도 제주시 구좌읍 별방길 109,2023,05,59,13,18,12,5,4,4,3
c3,숙박,제주도푸른산푸른바다,제주특별자치도 제주시 구좌읍 일주동로 3421,2023,05,53,8,12,7,8,4,6,8
c3,숙박,제주돌집2호점 (스코리아),제주특별자치도 제주시 구좌읍 김녕로1길 78,2023,05,39,8,6,8,4,3,7,3
c3,숙박,제주디오빌,제주특별자치도 서귀포시 색달로72번길 20,2023,05,18,1,4,7,2,0,0,4
c3,숙박,제주락,제주특별자치도 서귀포시 월드컵로 203,2023,05,34,7,5,5,6,3,2,6
c3,숙박,제주란펜션,제주특별자치도 제주시 애월읍 애월해안로 446,2023,05,21,1,0,5,9,2,1,3
c3,숙박,제주로얄호텔,제주특별자치도 제주시 신대로12길 45,2023,05,21,5,1,1,10,1,2,1
c3,숙박,제주를여행하는히치하이커를위한안내소,제주특별자치도 제주시 용마로4길 5,2023,05,13,1,1,1,7,0,2,1
c3,숙박,제주리시온관광호텔,제주특별자치도 서귀포시 표선면 표선동서로 263,2023,05,32,12,5,6,5,2,1,1
c3,숙박,제주리조트,제주특별자치도 제주시 애월읍 가문동상4길 11,2023,05,50,8,9,6,7,4,8,8
c3,숙박,제주마로펜션,제주특별자치도 제주시 한림읍 한림로 414-2,2023,05,26,0,5,5,3,4,5,4
c3,숙박,제주마실게스트하우스,제주특별자치도 제주시 서광로2길 11-16,2023,05,56,15,9,6,6,8,6,6
c3,숙박,제주머무리,제주특별자치도 서귀포시 안덕면 평화로 437-10,2023,05,23,2,3,5,5,1,2,5
c3,숙박,제주메이플호텔,제주특별자치도 제주시 원노형3길 41,2023,05,20,0,1,5,8,0,4,2
c3,숙박,제주목화휴양펜션,제주특별자치도 서귀포시 남원읍 태위로 483,2023,05,20,4,1,3,6,1,3,2
c3,숙박,제주바다펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2324,2023,05,32,6,6,6,3,5,2,4
c3,숙박,제주밭담숲,제주특별자치도 제주시 구좌읍 김녕남8길 55-64,2023,05,58,7,8,13,15,7,3,5
c3,숙박,제주베스트힐 펜션&글램핑,제주특별자치도 제주시 조천읍 남조로 2109-36,2023,05,64,20,9,7,12,3,6,7
c3,숙박,제주별바람,제주특별자치도 제주시 한림읍 한림해안로 500,2023,05,16,3,4,3,2,1,1,2
c3,숙박,제주부영청소년수련원,제주특별자치도 서귀포시 중문상로17번길 52-17,2023,05,118,18,18,19,23,11,11,18
c3,숙박,제주부영호텔엔리조트,제주특별자치도 서귀포시 중문관광로 216,2023,05,52,4,15,5,9,9,4,6
c3,숙박,제주비치펜션,제주특별자치도 제주시 애월읍 애월해안로 384-12,2023,05,36,6,5,9,2,4,4,6
c3,숙박,제주빌레성 통나무휴양펜션,제주특별자치도 서귀포시 성산읍 온평포구로 42,2023,05,43,6,6,7,7,7,7,3
c3,숙박,제주사랑 펜션,제주특별자치도 서귀포시 태평로442번길 21,2023,05,11,2,2,2,2,1,1,1
c3,숙박,제주산내들,제주특별자치도 서귀포시 표선면 풍천로273번길 143-4,2023,05,16,1,3,3,5,1,3,0
c3,숙박,제주샘모루펜션,제주특별자치도 서귀포시 염돈로28번길 11,2023,05,31,6,4,5,2,7,4,3
c3,숙박,제주서울민박,제주특별자치도 서귀포시 남원읍 태위로 970,2023,05,46,7,10,4,7,2,10,6
c3,숙박,제주성산아일랜드,제주특별자치도 서귀포시 성산읍 금백조로131번길 176,2023,05,54,3,10,11,8,8,5,9
c3,숙박,제주쉼표,제주특별자치도 제주시 서해안로 504,2023,05,20,3,1,4,5,2,2,3
c3,숙박,제주스웨덴리조트펜션,제주특별자치도 제주시 한림읍 명재로 100-45,2023,05,52,4,8,12,8,0,6,14
c3,숙박,제주스테이비우다,제주특별자치도 서귀포시 색달중앙로121번길 45,2023,05,22,2,2,2,8,3,2,3
c3,숙박,제주시드니호텔,제주특별자치도 제주시 애월읍 애월해안로 943,2023,05,65,15,8,8,13,6,7,8
c3,숙박,제주신신휴양펜션,제주특별자치도 서귀포시 안덕면 평화로319번길 133,2023,05,37,9,4,5,5,3,6,5
c3,숙박,제주썬호텔&카지노,제주특별자치도 제주시 삼무로 67,2023,05,42,5,7,8,11,4,3,4
c3,숙박,제주아이니,제주특별자치도 서귀포시 남원읍 태위로894번길 20-30,2023,05,35,7,3,5,9,5,2,4
c3,숙박,제주아이브리조트,제주특별자치도 서귀포시 산록남로 1966-34,2023,05,63,10,14,12,5,5,5,12
c3,숙박,제주애단비,제주특별자치도 제주시 한경면 산양4길 27-2,2023,05,101,11,26,15,13,11,10,15
c3,숙박,제주야자원,제주특별자치도 서귀포시 표선면 풍천로273번길 143-13,2023,05,39,7,9,9,7,3,2,2
c3,숙박,제주에살다,제주특별자치도 서귀포시 성산읍 온평포구로62번길 37,2023,05,29,1,9,9,5,3,1,1
c3,숙박,제주엔펜션,제주특별자치도 서귀포시 대정읍 노을해안로 614,2023,05,14,4,0,3,3,1,2,1
c3,숙박,제주엠리조트,제주특별자치도 서귀포시 중산간서로157번길 28-6,2023,05,30,4,5,5,7,2,5,2
c3,숙박,제주영숙,제주특별자치도 서귀포시 남원읍 태수로26번길 17,2023,05,26,4,1,5,5,3,7,1
c3,숙박,제주오리엔탈호텔,제주특별자치도 제주시 탑동로 47,2023,05,29,3,6,4,6,3,3,4
c3,숙박,제주오션뷰펜션,제주특별자치도 제주시 구좌읍 덕행로 276,2023,05,40,6,3,12,5,10,1,3
c3,숙박,제주올레돔,제주특별자치도 서귀포시 성산읍 온평포구로54번길 54,2023,05,40,4,9,8,10,3,4,2
c3,숙박,제주올레하우스팬션,제주특별자치도 제주시 구좌읍 덕행로 450-23,2023,05,45,7,5,8,10,3,7,5
c3,숙박,제주와요펜션,제주특별자치도 제주시 조천읍 조천남4길 4,2023,05,30,6,5,2,7,2,3,5
c3,숙박,제주우리집펜션,제주특별자치도 제주시 한경면 청수동3길 1,2023,05,27,1,1,4,15,2,2,2
c3,숙박,제주유스호스텔,제주특별자치도 제주시 애월읍 방축길 128,2023,05,79,13,11,10,15,6,11,13
c3,숙박,제주의시간은느리다,제주특별자치도 제주시 구좌읍 상도로 30-4,2023,05,37,3,8,7,7,3,4,5
c3,숙박,제주이야기펜션,제주특별자치도 제주시 애월읍 유수암평화길 170-2,2023,05,22,3,2,2,6,4,3,2
c3,숙박,제주인호텔,제주특별자치도 제주시 신산마을길 20,2023,05,42,5,6,5,11,3,7,5
c3,숙박,제주잔잔,제주특별자치도 서귀포시 칠십리로485번길 15-17,2023,05,28,4,1,6,4,3,5,5
c3,숙박,제주카사블랑카펜션,제주특별자치도 서귀포시 학수암로 111 (호근동),2023,05,55,13,10,10,9,8,1,4
c3,숙박,제주캠핑올레,제주도 서귀포시 표선면 토산망동로 15,2023,05,29,2,6,5,5,6,1,4
c3,숙박,제주코기네,제주특별자치도 제주시 조천읍 조함해안로 76-34,2023,05,38,7,4,7,7,5,3,5
c3,숙박,제주토비스콘도,제주특별자치도 제주시 애월읍 애월로1길 8,2023,05,66,12,16,8,10,4,7,9
c3,숙박,제주통나무휴양펜션,제주특별자치도 서귀포시 표선면 번영로 3328,2023,05,75,10,21,7,15,7,8,7
c3,숙박,제주파도소리,제주특별자치도 제주시 구좌읍 해맞이해안로 1950,2023,05,22,4,2,3,8,3,1,1
c3,숙박,제주파인비치카라반,제주특별자치도 서귀포시 남원읍 태위로 976-10,2023,05,26,3,10,3,5,3,1,1
c3,숙박,제주파크랜드,제주특별자치도 제주시 애월읍 상귀서길 82-20,2023,05,28,2,5,5,7,4,2,3
c3,숙박,제주팔레스호텔,제주특별자치도 제주시 탑동로 9,2023,05,33,5,7,8,5,3,1,4
c3,숙박,제주팡숑예래,제주특별자치도 서귀포시 예래해안로 357,2023,05,23,2,5,5,2,4,2,3
c3,숙박,제주펄관광호텔,제주특별자치도 제주시 신대로20길 49,2023,05,36,13,2,5,8,4,2,2
c3,숙박,제주펜션오다,제주특별자치도 제주시 서해안로 452,2023,05,22,2,3,6,5,2,2,2
c3,숙박,제주펜션향림원,제주특별자치도 서귀포시 칠십리로394번길 8-3,2023,05,28,5,4,4,6,1,3,5
c3,숙박,제주포시즌호텔,제주특별자치도 제주시 원노형3길 19,2023,05,34,2,8,5,7,4,3,5
c3,숙박,제주프렌즈펜션,제주특별자치도 제주시 한경면 판포2길 35,2023,05,26,2,1,7,8,2,1,5
c3,숙박,제주필하우스,제주특별자치도 제주시 조천읍 일주동로 1415,2023,05,22,4,5,1,3,4,1,4
c3,숙박,제주하나호텔,제주특별자치도 서귀포시 중문관광로72번길 53,2023,05,74,11,16,12,12,5,12,6
c3,숙박,제주하이킹 INN(구덕게스트하우스),제주특별자치도 서귀포시 솔동산로22번길 20,2023,05,37,4,11,6,4,4,4,4
c3,숙박,제주항공우주호텔,제주도 서귀포시 안덕면 녹차분재로 216,2023,05,43,5,4,8,13,3,4,6
c3,숙박,제주해나루,제주특별자치도 서귀포시 신서로98번길 19-1 (강정동) 제주해나루,2023,05,69,7,16,15,11,3,9,8
c3,숙박,제주해안휴양펜션(제주해안펜션),제주특별자치도 서귀포시 안덕면 사계남로 89,2023,05,49,4,8,11,9,5,1,11
c3,숙박,제주해조대펜션,제주특별자치도 제주시 한림읍 한림로 339,2023,05,29,7,0,5,3,3,1,10
c3,숙박,제주휴리조트,제주특별자치도 서귀포시 성산읍 난고로 230,2023,05,44,4,4,6,11,6,7,6
c3,숙박,조은민박,제주특별자치도 제주시 추자면 대서4길 6,2023,05,24,3,5,4,6,3,2,1
c3,숙박,조이랜드펜션,제주특별자치도 제주시 애월읍 애원로 116-5,2023,05,19,2,2,1,4,5,3,2
c3,숙박,조천댁,제주특별자치도 제주시 조천읍 조천7길 19-17,2023,05,63,8,9,8,11,14,5,8
c3,숙박,조천스테이,제주특별자치도 제주시 조천읍 조천9길 30-1,2023,05,66,7,10,15,8,9,9,8
c3,숙박,종달스토리,제주특별자치도 제주시 구좌읍 종달논길 61-7,2023,05,26,4,3,2,8,4,2,3
c3,숙박,중문그린힐통나무펜션,제주특별자치도 서귀포시 천제연로 103-36,2023,05,54,8,6,4,10,5,9,12
c3,숙박,중문빌리지,제주특별자치도 서귀포시 예래로 270,2023,05,34,7,11,5,1,2,4,4
c3,숙박,중문스테이,제주툭별자치도 서귀포시 중문관광로 288,2023,05,38,7,10,5,5,3,6,2
c3,숙박,중문진실캠핑장,제주특별자치도 서귀포시 천제연로 130,2023,05,68,10,13,10,9,8,10,8
c3,숙박,중문통나무휴양펜션,제주특별자치도 서귀포시 중산간서로594번길 7-8,2023,05,22,3,5,3,2,3,3,3
c3,숙박,중문햇빛펜션,제주특별자치도 서귀포시 안덕면 쇠물도로 14,2023,05,47,7,8,6,11,5,5,5
c3,숙박,중문훼미리리조트,제주특별자치도 서귀포시 소보리당로164번길 83,2023,05,36,3,9,5,9,6,2,2
c3,숙박,쥬빌리펜션,제주특별자치도 서귀포시 안덕면 소기왓로 84,2023,05,17,4,2,1,4,1,1,4
c3,숙박,지니코티지,제주특별자치도 제주시 한경면 수동1길 15,2023,05,17,1,3,2,7,1,2,1
c3,숙박,지삿개풍경,제주특별자치도 서귀포시 이어도로 150,2023,05,82,11,11,15,21,12,3,9
c3,숙박,지현민박,제주특별자치도 제주시 우도면 우도해안길 794,2023,05,20,4,6,3,3,0,2,2
c3,숙박,징크호텔,제주특별자치도 서귀포시 중정로 11,2023,05,8,2,1,0,4,1,0,0
c3,숙박,쫄깃센터,제주특별자치도 제주시 한림읍 협재1길 27,2023,05,93,12,17,14,13,6,16,15
c3,숙박,채우리네펜션,제주특별자치도 서귀포시 검은여로 67,2023,05,33,6,7,3,7,2,2,6
c3,숙박,천상의노을,제주특별자치도 제주시 애월읍 애월해안로 424,2023,05,42,4,8,4,10,5,3,8
c3,숙박,청재설헌,제주특별자치도 서귀포시 인정오름로 135-18,2023,05,43,9,3,14,6,3,4,4
c3,숙박,청정고을민박,제주특별자치도 제주시 추자면 대서1길 6,2023,05,31,6,10,6,4,0,3,2
c3,숙박,청춘게스트하우스,제주특별자치도 서귀포시 색달중앙로 22,2023,05,40,6,6,10,7,6,2,3
c3,숙박,체이슨호텔 더 스마일,제주특별자치도 서귀포시 신서로48번길 50,2023,05,24,3,2,7,3,1,5,3
c3,숙박,초,제주특별자치도 서귀포시 성산읍 풍천로27번길 33-3,2023,05,30,5,7,7,3,6,1,1
c3,숙박,초록새록,제주특별자치도 제주시 애월읍 중엄1길 37-22,2023,05,7,1,1,1,1,2,0,1
c3,숙박,초록하우스,제주특별자치도 제주시 한림읍 명재로 17,2023,05,22,3,2,2,10,0,1,4
c3,숙박,초원게스트하우스,제주특별자치도 제주시 우도면 우도로 225,2023,05,47,7,7,8,7,7,4,7
c3,숙박,초콜릿펜션,제주특별자치도 제주시 도리로 106-17,2023,05,25,3,2,8,5,3,1,3
c3,숙박,추사랑민박,제주특별자치도 제주시 추자면 석두리길 58,2023,05,15,3,2,3,3,0,4,0
c3,숙박,추자도민박,제주특별자치도 제주시 추자면 묵리2길 37-7,2023,05,82,21,13,12,9,12,7,8
c3,숙박,추자도휴양펜션,제주특별자치도 제주시 추자면 석두리길 4,2023,05,94,13,14,14,17,17,8,11
c3,숙박,추자바다25시,제주특별자치도 제주시 추자면 묵리2길 48,2023,05,30,9,7,5,4,1,4,0
c3,숙박,추자섬민박,제주특별자치도 제주시 추자면 대서5길 86,2023,05,56,12,8,9,7,7,9,4
c3,숙박,추자피싱랜드,제주특별자치도 제주시 추자면 신양4길 18,2023,05,33,6,11,4,5,1,2,4
c3,숙박,카이리조트,제주특별자치도 제주시 한림읍 협재2길 10,2023,05,28,3,1,5,5,5,6,3
c3,숙박,캐빈타운,제주특별자치도 제주시 애월읍 가문동상2길 29-3,2023,05,33,1,9,2,6,6,3,6
c3,숙박,캐슬 드 한림,제주특별자치도 제주시 한림읍 강구로 95-7,2023,05,17,2,0,2,3,2,3,5
c3,숙박,캠파제주,제주특별자치도 서귀포시 516로 574-23,2023,05,43,6,5,8,10,6,4,4
c3,숙박,캠퍼트리호텔앤리조트,제주특별자치도 제주시 해안마을서4길 100,2023,05,41,4,7,7,8,3,7,5
c3,숙박,캠핑트리펜션,제주특별자치도 제주시 애월읍 광상로 115,2023,05,140,23,27,23,20,21,9,17
c3,숙박,케니스토리 인 서귀포,제주특별자치도 서귀포시 동문로 42,2023,05,10,0,2,1,4,0,1,2
c3,숙박,케이관광호텔제주,제주특별자치도 제주시 연동3길 10,2023,05,12,0,2,1,6,0,1,2
c3,숙박,켄싱턴리조트 서귀포,제주특별자치도 서귀포시 이어도로 684 (켄싱턴리조트),2023,05,69,10,18,15,5,5,7,9
c3,숙박,켄싱턴리조트 제주 한림점,제주특별자치도 제주시 한림읍 한림해안로 530,2023,05,74,8,7,11,7,20,6,15
c3,숙박,켄싱턴리조트 제주중문,제주특별자치도 서귀포시 중문관광로72번길 29-29,2023,05,15,1,2,1,5,2,2,2
c3,숙박,코델리아리조트,제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-20,2023,05,41,4,11,7,7,4,4,4
c3,숙박,코사이어티 빌리지 제주,제주특별자치도 제주시 구좌읍 번영로 2133-50,2023,05,78,12,23,11,11,7,7,7
c3,숙박,코시롱게스트하우스,제주특별자치도 서귀포시 성산읍 성산중앙로37번길 1,2023,05,28,7,7,6,2,3,1,2
c3,숙박,코업시티호텔성산,제주특별자치도 서귀포시 성산읍 성산등용로 28,2023,05,27,2,8,5,6,3,1,2
c3,숙박,코자호텔,제주특별자치도 서귀포시 대정읍 최남단해안로 44,2023,05,20,7,3,3,4,2,0,1
c3,숙박,코즈게스트하우스,제주특별자치도 서귀포시 안덕면 동광로100번길 20 (동광리) 코즈게스트하우스,2023,05,45,5,6,13,7,5,6,3
c3,숙박,코코스펜션,제주특별자치도 제주시 한림읍 협재2길 26,2023,05,28,2,4,3,7,1,2,9
c3,숙박,코쿤호텔,제주특별자치도 제주시 애월읍 중엄3길 50,2023,05,24,4,2,5,6,4,0,3
c3,숙박,콤마게스트하우스,제주특별자치도 서귀포시 표선면 표선중앙로 73-9,2023,05,37,6,8,2,10,4,6,1
c3,숙박,콤포스텔라 별들의들판,제주특별자치도 제주시 한림읍 귀덕14길 187-1,2023,05,13,3,2,0,5,1,0,2
c3,숙박,콴도제주,제주특별자치도 서귀포시 남원읍 태위로151번길 14-12,2023,05,30,7,3,5,8,1,2,4
c3,숙박,쿨쿨하우스,제주특별자치도 서귀포시 동홍로262번길 62,2023,05,39,5,6,9,10,3,3,3
c3,숙박,클럽ES리조트 제주,제주특별자치도 서귀포시 1100로 501,2023,05,86,9,17,20,11,7,10,12
c3,숙박,클로버비앤비,제주특별자치도 서귀포시 성산읍 시흥상동로 109,2023,05,21,3,6,5,4,1,0,2
c3,숙박,킴스캐빈,제주특별자치도 서귀포시 성산읍 시흥상동로53번길 88-54,2023,05,34,1,9,6,5,7,1,5
c3,숙박,킹스통나무,제주특별자치도 제주시 애월읍 도치돌길 279-1,2023,05,18,1,6,2,4,2,1,2
c3,숙박,타미우스골프앤빌리지,제주특별자치도 제주시 애월읍 화전길 201,2023,05,30,4,5,7,6,0,4,4
c3,숙박,탐라누리,제주특별자치도 서귀포시 성산읍 금백조로 68,2023,05,8,0,1,3,1,1,1,1
c3,숙박,탐탐56,제주특별자치도 제주시 구좌읍 상하도길 56,2023,05,111,22,24,17,21,6,10,11
c3,숙박,탑팰리스호텔,제주특별자치도 제주시 중앙로 34,2023,05,17,5,2,2,5,0,0,3
c3,숙박,태성민박,제주특별자치도 제주시 추자면 추자로 54-1,2023,05,14,3,4,1,1,1,4,0
c3,숙박,태흥리조트,제주특별자치도 서귀포시 남원읍 태위로 988-6,2023,05,40,1,10,4,10,6,6,3
c3,숙박,태흥여관,제주특별자치도 제주시 추자면 추자로 34,2023,05,31,2,3,2,7,4,5,8
c3,숙박,탱자탱자게스트하우스,제주특별자치도 제주시 애월읍 애월로9길 69,2023,05,31,7,6,3,8,3,0,4
c3,숙박,테디밸리호텔,제주특별자치도 서귀포시 안덕면 한창로 365,2023,05,43,10,9,5,6,7,1,5
c3,숙박,테마하우스,제주특별자치도 제주시 백포북길 24,2023,05,13,3,0,4,2,1,1,2
c3,숙박,토리코티지X하시시박,제주특별자치도 제주시 조천읍 조천북6길 23,2023,05,42,5,5,11,12,2,3,4
c3,숙박,토리코티지카레클린트,제주특별자치도 제주시 애월읍 고내로7길 10-2,2023,05,31,3,5,5,6,4,5,3
c3,숙박,토마토하우스,제주특별자치도 서귀포시 성산읍 성산등용로 96-7,2023,05,24,1,6,6,4,3,1,3
c3,숙박,토스카나호텔,제주특별자치도 서귀포시 용흥로66번길 158-7,2023,05,59,8,13,12,7,4,8,7
c3,숙박,토토하우스,제주특별자치도 제주시 애월읍 광령자종길 14,2023,05,42,8,6,6,7,3,6,6
c3,숙박,통나무파크,제주특별자치도 제주시 애월읍 도치돌길 293,2023,05,35,5,9,8,5,3,2,3
c3,숙박,투데이제주펜션,제주특별자치도 서귀포시 예래로 267-2,2023,05,12,1,1,2,5,1,1,1
c3,숙박,틸다하우스,제주특별자치도 제주시 한경면 중산간서로 3367-1,2023,05,100,15,17,14,16,10,13,15
c3,숙박,파더하우스,제주특별자치도 제주시 애월읍 고하상로 88,2023,05,34,4,3,8,8,2,5,4
c3,숙박,파도봐펜션,제주특별자치도 서귀포시 남원읍 남태해안로 141,2023,05,29,3,5,8,5,5,3,0
c3,숙박,파르나스 호텔 제주,제주특별자치도 서귀포시 중문관광로72번길 100 (색달동),2023,05,125,9,23,32,26,12,12,11
c3,숙박,파미유스파리조트,제주특별자치도 서귀포시 이어도로 826-6,2023,05,22,4,4,3,6,1,2,2
c3,숙박,파밀리아호텔,제주특별자치도 서귀포시 대포동서로 63-20,2023,05,25,3,7,3,6,1,3,2
c3,숙박,파인비치,제주특별자치도 서귀포시 남원읍 태위로 976-10,2023,05,43,7,6,9,13,2,4,2
c3,숙박,파인힐호텔,제주특별자치도 서귀포시 부두로 44,2023,05,30,3,7,3,7,5,2,3
c3,숙박,파크 선샤인 제주,제주특별자치도 서귀포시 남성중로 135번길 1,2023,05,54,5,15,5,7,4,10,8
c3,숙박,파크빌리지,제주특별자치도 제주시 애월읍 상귀서길 82-12,2023,05,24,5,2,4,6,1,1,5
c3,숙박,파크사이드호텔,제주특별자치도 제주시 도령로 126,2023,05,66,11,8,12,10,10,5,10
c3,숙박,팔도민박,제주특별자치도 서귀포시 대정읍 마라로 109,2023,05,16,3,3,1,2,1,3,3
c3,숙박,팜밸리리조트,제주특별자치도 서귀포시 중산간서로 193,2023,05,25,5,3,7,2,0,3,5
c3,숙박,팜빌리지,제주특별자치도 서귀포시 속골로 29-10,2023,05,24,3,1,8,4,3,2,3
c3,숙박,팜핑제주,제주특별자치도 서귀포시 중산간서로400번길 105,2023,05,17,4,5,2,2,1,2,1
c3,숙박,팜힐,제주특별자치도 서귀포시 예래로 107,2023,05,22,3,1,11,3,1,2,1
c3,숙박,패밀리아팬션,제주특별자치도 서귀포시 표선면 번영로 3340,2023,05,17,3,1,4,3,5,0,1
c3,숙박,퍼시픽호텔,제주특별자치도 제주시 서사로 20,2023,05,20,4,0,4,3,2,5,2
c3,숙박,펄리플러스,제주특별자치도 제주시 도두봉 2길 2,2023,05,35,9,6,3,7,6,1,3
c3,숙박,펜션 수망가라,제주특별자치도 서귀포시 남원읍 태수로 667-11,2023,05,18,4,3,1,6,2,1,1
