CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,BASE_MT,ALL_TOTAL_CO,MON_VIEWS_CO,TUES_VIEWS_CO,WED_VIEWS_CO,THUR_VIEWS_CO,FRI_VIEWS_CO,SAT_VIEWS_CO,SUN_VIEWS_CO
c4,음식점,가파도 용궁정식,제주특별자치도 서귀포시 대정읍 가파로67번길 7,2023,01,38,5,8,8,3,2,4,8
c4,음식점,가파도해물짜장짬뽕,제주특별자치도 서귀포시 대정읍 가파로67번길 1,2023,01,69,6,11,9,4,9,11,19
c4,음식점,간이옥돔역,서귀포시 남원읍 남태해안로 484,2023,01,18,3,2,1,1,1,2,8
c4,음식점,갈치 카페,제주 서귀포시 중문관광로 31,2023,01,4,1,2,1,0,0,0,0
c4,음식점,감나무집,제주특별자치도 제주시 오남로 12,2023,01,41,7,2,3,6,6,5,12
c4,음식점,감저카페,제주특별자치도 서귀포시 대정읍 대한로 22,2023,01,57,12,13,6,4,5,4,13
c4,음식점,감초식당,제주특별자치도 제주시 동광로1길 32,2023,01,30,8,3,3,4,1,3,8
c4,음식점,강정해녀의집,제주특별자치도 서귀포시 말질로 270,2023,01,40,6,8,5,4,6,5,6
c4,음식점,강해일횟집,제주특별자치도 서귀포시 표선면 표선당포로 14,2023,01,45,9,7,4,7,4,8,6
c4,음식점,갤러리 라운지,제주특별자치도 제주시 노연로 12,2023,01,8,0,3,0,1,1,1,2
c4,음식점,갯것이식당,제주특별자치도 제주시 가령로 9,2023,01,47,7,4,11,4,5,4,12
c4,음식점,갯마을,제주특별자치도 제주시 연동4길 6-2,2023,01,8,3,0,1,0,0,2,2
c4,음식점,거기제주,제주특별자치도 서귀포시 대정읍 노을해안로 732 (신도리),2023,01,22,6,4,2,4,2,2,2
c4,음식점,거멍국수,제주특별자치도 서귀포시 안덕면 사계로114번길 53-14,2023,01,73,11,13,9,11,14,3,12
c4,음식점,거부한정식(신제주점),제주특별자치도 제주시 제원4길 3,2023,01,81,8,16,7,14,10,6,20
c4,음식점,게우지코지 카페,제주특별자치도 서귀포시 보목포로 177,2023,01,40,7,3,9,2,4,7,8
c4,음식점,게판5분전,제주특별자치도 서귀포시 중앙로54번길 35,2023,01,24,7,2,4,3,3,3,2
c4,음식점,겐짱야,제주특별자치도 제주시 월광로 140,2023,01,18,5,0,2,4,0,3,4
c4,음식점,겹겹의 의도,제주특별자치도 서귀포시 홍중로27번길 4,2023,01,38,7,9,7,4,4,3,4
c4,음식점,경미네집(경미휴게소),제주특별자치도 서귀포시 성산읍 일출로 259,2023,01,58,15,10,5,1,6,7,14
c4,음식점,경미해장국,제주특별자치도 제주시 도령로 39 (노형동) 경미해장국,2023,01,31,9,2,3,1,2,5,9
c4,음식점,경성통닭,제주특별자치도 서귀포시 중앙로42번길 17,2023,01,42,13,4,4,5,3,7,6
c4,음식점,경주네횟집,제주특별자치도 제주시 연동6길 28,2023,01,2,0,1,0,0,0,0,1
c4,음식점,고가네,제주특별자치도 서귀포시 성산읍 성산중앙로19번길 14,2023,01,340,65,55,48,52,64,25,31
c4,음식점,고객식당,제주특별자치도 제주시 관덕로14길 20,2023,01,25,6,3,6,2,3,2,3
c4,음식점,고고리식당,제주특별자치도 제주시 인다5길 11-10,2023,01,18,3,5,2,4,1,0,3
c4,음식점,고내촌한정식,제주특별자치도 제주시 애월읍 고내로13길 73,2023,01,42,11,6,2,6,5,5,7
c4,음식점,고래라면,제주특별자치도 서귀포시 성산읍 삼달로 104,2023,01,89,14,19,13,7,10,11,15
c4,음식점,고래라면 신화역사점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,2023,01,43,8,6,5,8,4,6,6
c4,음식점,고로케야,제주특별자치도 제주시 가령골2길 13-20,2023,01,20,7,1,6,3,2,1,0
c4,음식점,고마워토토 아뜰리에,제주특별자치도 제주시 애월읍 고성북길 112,2023,01,106,19,15,12,13,21,6,20
c4,음식점,고망딱새,제주특별자치도 제주시 서해안로 96,2023,01,38,5,9,3,8,3,3,7
c4,음식점,고벤져스(본점),제주특별자치도 제주시 신성로 66,2023,01,3,1,0,0,0,0,0,2
c4,음식점,고불락,제주특별자치도 제주시 애월읍 고내로7길 45-12,2023,01,55,9,15,4,9,4,3,11
c4,음식점,고사리식당,제주특별자치도 제주시 조천읍 번영로 1680,2023,01,53,12,9,7,6,7,2,10
c4,음식점,고서방해물탕,제주특별자치도 서귀포시 대정읍 형제해안로 282,2023,01,78,16,16,10,10,8,10,8
c4,음식점,고씨네천지국수,제주특별자치도 서귀포시 중앙로79번길 4,2023,01,9,5,1,1,0,1,1,0
c4,음식점,고요남,제주특별자치도 제주시 구남동8길 51,2023,01,66,11,10,6,12,9,6,12
c4,음식점,고요새,제주특별자치도 제주시 선사로8길 11,2023,01,22,7,3,2,5,1,1,3
c4,음식점,고집돌우럭(제주공항점),제주특별자치도 제주시 임항로 30,2023,01,142,21,38,9,18,21,16,19
c4,음식점,고집돌우럭(중문),제주특별자치도 서귀포시 일주서로 879,2023,01,136,21,32,16,13,20,14,20
c4,음식점,고향향토장터,제주특별자치도 제주시 추자면 추자로 576,2023,01,17,5,3,0,3,2,0,4
c4,음식점,곤밥2,제주특별자치도 제주시 서부두남길 8,2023,01,21,7,1,3,5,4,0,1
c4,음식점,골막식당,제주특별자치도 제주시 천수로 12,2023,01,35,6,6,9,2,8,3,1
c4,음식점,골목집갈치와고등어,제주특별자치도 서귀포시 표선면 표선백사로110번길 5-10,2023,01,45,9,3,5,7,6,4,11
c4,음식점,골목카페옥수,제주특별자치도 제주시 애월읍 소길1길 19,2023,01,35,2,5,6,7,7,0,8
c4,음식점,곰막,제주특별자치도 제주시 구좌읍 구좌해안로 64,2023,01,44,5,11,5,2,6,4,11
c4,음식점,곱들락,제주특별자치도 제주시 조천읍 함덕18길 19,2023,01,65,11,7,11,19,4,3,10
c4,음식점,공단해장국,제주특별자치도 제주시 복지로 96,2023,01,28,6,1,3,4,4,6,4
c4,음식점,공백,제주특별자치도 제주시 구좌읍 동복로 83,2023,01,43,10,8,4,4,8,5,4
c4,음식점,공천포식당,제주특별자치도 서귀포시 남원읍 공천포로 89,2023,01,54,14,5,6,7,5,8,9
c4,음식점,과수원집,제주특별자치도 제주시 천수동로 35,2023,01,42,5,4,11,3,9,4,6
c4,음식점,곽지BAR다,제주특별자치도 제주시 애월읍 곽지1길 18,2023,01,27,9,4,5,4,0,1,4
c4,음식점,곽지식당,제주특별자치도 제주시 애월읍 곽지3길 27,2023,01,40,11,6,3,8,7,2,3
c4,음식점,광원,제주특별자치도 제주시 1100로 3208,2023,01,31,6,6,1,6,3,3,6
c4,음식점,광평도새기촌 본점,제주특별자치도 제주시 애월읍 구엄동3길 64,2023,01,31,6,9,0,5,3,6,2
c4,음식점,교래손칼국수,제주특별자치도 제주시 조천읍 비자림로 645,2023,01,69,11,10,9,11,13,4,11
c4,음식점,교래흑돼지,제주특별자치도 제주시 조천읍 교래4길 73,2023,01,33,9,2,5,1,6,4,6
c4,음식점,구닮카페(구름을닮다),제주특별자치도 서귀포시 안덕면 산방로 210,2023,01,41,2,4,3,6,2,14,10
c4,음식점,구면카페,제주특별자치도 서귀포시 표선면 중산간동로5220번길 47,2023,01,16,2,1,1,2,6,0,4
c4,음식점,구이향연동점,제주특별자치도 제주시 연북로 68,2023,01,11,4,0,0,3,0,1,3
c4,음식점,구좌상회,제주특별자치도 제주시 구좌읍 월정1길 55,2023,01,96,15,16,18,16,9,8,14
c4,음식점,국수냐 국밥이냐,제주특별자치도 서귀포시 김정문화로 39,2023,01,24,8,2,6,3,2,0,3
c4,음식점,국수마당 본점,제주특별자치도 제주시 삼성로 65,2023,01,59,8,14,11,4,11,2,9
c4,음식점,국수바다 본점,제주특별자치도 서귀포시 일주서로 982,2023,01,69,10,18,9,6,9,8,9
c4,음식점,국수와냉면,제주특별자치도 제주시 탑동로 31-1,2023,01,7,1,2,0,0,1,0,3
c4,음식점,국수의전설,제주특별자치도 서귀포시 효돈로 108,2023,01,118,22,27,22,9,18,10,10
c4,음식점,국수장터,제주특별자치도 제주시 동광로 50-1,2023,01,38,7,8,4,5,2,3,9
c4,음식점,국시트멍,제주특별자치도 제주시 진군길 31-3,2023,01,56,9,7,9,8,8,5,10
c4,음식점,국제부두토산품스낵,제주특별자치도 제주시 임항로 191,2023,01,39,12,10,3,4,2,2,6
c4,음식점,귀덕간식,제주특별자치도 제주시 한림읍 귀덕로 8-1 (귀덕리),2023,01,3,1,1,0,0,0,0,1
c4,음식점,귀빈식당,제주특별자치도 제주시 추자면 추자로 14-3,2023,01,23,7,4,1,3,6,1,1
c4,음식점,귤따고 레드향갈고,제주시 애월읍 애월해안로 274,2023,01,11,0,3,1,3,0,0,4
c4,음식점,귤하르방 동문시장점,제주특별자치도 제주시 동문로4길 18,2023,01,18,5,0,4,1,3,1,4
c4,음식점,그계절,제주특별자치도 제주시 구좌읍 한동로 119,2023,01,29,5,8,4,4,4,0,4
c4,음식점,그대와함께라면,서귀포시 성산읍 환해장성로 929,2023,01,117,16,15,19,25,19,8,15
c4,음식점,그때그집 함덕,제주특별자치도 제주시 조천읍 조함해안로 486,2023,01,43,8,7,2,5,3,1,17
c4,음식점,그랜드 키친,제주특별자치도 제주시 노연로 12,2023,01,17,1,3,4,3,1,3,2
c4,음식점,그러므로,제주특별자치도 제주시 구남동6길 45,2023,01,21,2,1,3,3,3,5,4
c4,음식점,그러므로part2,제주특별자치도 제주시 수목원길 16-14,2023,01,23,3,8,2,4,0,3,3
c4,음식점,그레이그로브,제주특별자치도 서귀포시 안덕면 형제해안로 70,2023,01,43,8,9,5,7,5,2,7
c4,음식점,그루브,제주특별자치도 제주시 한림읍 한림로 333,2023,01,30,10,5,3,2,4,0,6
c4,음식점,그리다앤쿡,제주특별자치도 제주시 신성로 111,2023,01,24,4,2,2,6,2,2,6
c4,음식점,그리운바다성산포,제주특별자치도 서귀포시 성산읍 성산등용로 94,2023,01,64,11,15,8,6,7,5,12
c4,음식점,그리트커피,제주특별자치도 제주시 인다6길 57,2023,01,28,4,4,0,4,2,2,12
c4,음식점,그릴데미그라스,제주특별자치도 서귀포시 월드컵로 51,2023,01,40,5,6,2,5,8,5,9
c4,음식점,그림상회화덕피자,제주특별자치도 서귀포시 표선면 중산간동로5570번길 9,2023,01,22,6,2,0,2,4,3,5
c4,음식점,그옛맛,제주특별자치도 제주시 서사로24길 12,2023,01,33,5,6,1,5,3,1,12
c4,음식점,그초록,제주특별자치도 제주시 구좌읍 행원로7길 23-16,2023,01,53,3,12,7,12,4,3,12
c4,음식점,글라글라하와이,제주특별자치도 서귀포시 대정읍 하모항구로 70,2023,01,33,5,4,4,5,3,5,7
c4,음식점,금강민물장어,제주특별자치도 서귀포시 일주동로 8597,2023,01,50,8,10,2,5,7,3,15
c4,음식점,금능샌드,제주특별자치도 제주시 한림읍 금능길 89,2023,01,32,4,6,2,2,10,0,8
c4,음식점,금보,제주특별자치도 제주시 서부두길 14,2023,01,17,4,5,2,2,0,1,3
c4,음식점,금보가든,제주특별자치도 제주시 조천읍 비자림로 639,2023,01,25,4,2,4,3,8,1,3
c4,음식점,금뽕똘향토음식점,제주특별자치도 제주시 번영로 500 (봉개동),2023,01,29,6,4,4,3,4,2,6
c4,음식점,긍정동커피,제주특별자치도 서귀포시 중정로 34 천지연 리슈빌 102호 긍정동커피,2023,01,8,2,0,2,0,2,0,2
c4,음식점,기억나는집,제주특별자치도 서귀포시 중앙로 6,2023,01,48,11,10,6,11,4,2,4
c4,음식점,길림성,제주특별자치도 제주시 남성로 37,2023,01,20,5,6,1,1,2,0,5
c4,음식점,길벗식당,제주특별자치도 제주시 월광로 162,2023,01,42,6,3,7,6,5,1,14
c4,음식점,김녕제주흑돼지정육점식당,제주특별자치도 제주시 구좌읍 김녕로4길 28,2023,01,63,11,10,9,10,1,8,14
c4,음식점,김명자굴국밥 화북점,제주특별자치도 제주시 동화로 32,2023,01,33,11,6,3,5,3,2,3
c4,음식점,김명자굴국밥(성산점),제주특별자치도 서귀포시 성산읍 성산중앙로 46-1,2023,01,35,9,4,5,2,4,3,8
c4,음식점,김명자굴국밥(제주본점),제주특별자치도 제주시 연북로 168,2023,01,80,19,18,4,9,10,8,12
c4,음식점,김밥명가 서귀포점,제주특별자치도 서귀포시 서문로 5-2,2023,01,30,8,2,3,3,2,1,11
c4,음식점,김서방재첩해장국,제주특별자치도 제주시 원노형6길 27,2023,01,6,1,1,1,0,1,0,2
c4,음식점,김이박,제주특별자치도 제주시 인다9길 20,2023,01,30,6,5,2,8,2,3,4
c4,음식점,김지순의 낭푼밥상,제주특별자치도 제주시 연동6길 28,2023,01,148,17,24,16,28,23,17,23
c4,음식점,김희선몸국,제주특별자치도 제주시 어영길 45-6,2023,01,191,31,45,16,21,28,18,32
c4,음식점,깅코,제주특별자치도 제주시 도령로 100,2023,01,44,9,8,7,5,4,3,8
c4,음식점,까떼커피,제주특별자치도 서귀포시 표선면 민속해안로 594,2023,01,23,4,2,3,6,4,1,3
c4,음식점,까망돼지,제주특별자치도 서귀포시 색달중앙로 21,2023,01,21,6,1,2,3,5,1,3
c4,음식점,까미노,제주특별자치도 제주시 애월읍 고하상로 91-12,2023,01,42,5,7,6,10,2,8,4
c4,음식점,깜돈 흑돼지,제주특별자치도 제주시 삼무로3길 6,2023,01,30,4,5,2,7,2,4,6
c4,음식점,깡촌흑돼지,제주특별자치도 제주시 조천읍 함덕14길 2,2023,01,39,6,11,3,4,4,4,7
c4,음식점,꼬꼬닭한마리,제주특별자치도 서귀포시 안덕면 녹차분재로 59번길 6,2023,01,31,10,1,2,4,3,8,3
c4,음식점,꼬라지오,제주특별자치도 서귀포시 일주동로 8777,2023,01,27,5,8,2,2,3,1,6
c4,음식점,꼬신김밥 본점,제주특별자치도 제주시 화삼로 7,2023,01,27,4,3,2,7,2,5,4
c4,음식점,꽁순이네,제주특별자치도 제주시 애월읍 중산간서로 5642,2023,01,30,4,2,3,5,2,7,7
c4,음식점,꽃가람,제주특별자치도 서귀포시 성산읍 고성동서로 73,2023,01,38,5,13,3,1,1,5,10
c4,음식점,꽃담수제버거,제주 서귀포시 성산읍 일출로 284-7,2023,01,40,3,10,4,5,6,4,8
c4,음식점,꽃밭에서,제주특별자치도 제주시 516로 3157 라동 101호 (아라일동),2023,01,18,7,2,1,4,0,1,3
c4,음식점,꽃향유,제주시 애월읍 고하상로 101,2023,01,31,4,10,3,3,2,1,8
c4,음식점,나까무라,제주특별자치도 제주시 중앙로 214,2023,01,6,2,1,1,0,0,0,2
c4,음식점,나나이로 아코제주,제주특별자치도 제주시 구좌읍 구좌로 75-1,2023,01,42,11,5,6,2,5,5,8
c4,음식점,나눔김밥,제주특별자치도 제주시 성신로 26,2023,01,36,5,7,7,5,5,0,7
c4,음식점,나라돈까스,제주특별자치도 제주시 절물1길 23,2023,01,32,5,6,4,4,1,4,8
c4,음식점,나목도식당,제주특별자치도 서귀포시 표선면 가시로613번길 60,2023,01,27,5,4,3,2,5,4,4
c4,음식점,나무식탁,제주특별자치도 서귀포시 대정읍 도원로 214,2023,01,51,8,14,7,7,3,7,5
c4,음식점,나무카페,제주특별자치도 제주시 조천읍 선교로 560,2023,01,34,6,5,4,4,3,3,9
c4,음식점,나원회포차,제주특별자치도 서귀포시 동문동로 2 (서귀동),2023,01,43,9,4,7,8,5,1,9
c4,음식점,나주닭집,제주특별자치도 제주시 동광로1길 32,2023,01,25,9,2,2,4,2,2,4
c4,음식점,난드르깡통구이,제주특별자치도 서귀포시 안덕면 대평감산로 14,2023,01,21,5,4,3,2,1,3,3
c4,음식점,난드르바당,제주특별자치도 서귀포시 하예하동로16번길 11-1,2023,01,34,3,8,8,3,4,2,6
c4,음식점,남경미락,제주특별자치도 서귀포시 안덕면 사계남로 190-7,2023,01,52,15,6,4,5,9,1,12
c4,음식점,남또리,제주특별자치도 제주시 애월읍 애월해안로 384,2023,01,21,4,5,5,4,2,0,1
c4,음식점,남양수산,제주특별자치도 서귀포시 성산읍 고성동서로56번길 11,2023,01,44,9,10,5,5,3,3,9
c4,음식점,남해횟집,제주특별자치도 제주시 국기중길 3,2023,01,44,6,5,5,6,8,5,9
c4,음식점,낭뜰에쉼팡,제주특별자치도 제주시 조천읍 남조로 2343,2023,01,71,16,10,11,7,13,6,8
c4,음식점,낭만주의,제주특별자치도 제주시 내도1길 18-1,2023,01,20,5,3,1,2,3,1,5
c4,음식점,낭쿰낭쿰,제주특별자치도 서귀포시 중앙로79번길 4,2023,01,34,10,6,1,1,5,8,3
c4,음식점,내가 찾은 맛고을,제주특별자치도 제주시 진남로8길 39,2023,01,19,6,2,0,1,2,2,6
c4,음식점,내담,제주특별자치도 서귀포시 예래로 296-1,2023,01,17,5,1,2,2,1,3,3
c4,음식점,내창생태카페,제주특별자치도 서귀포시 남원읍 하례로 393,2023,01,27,6,5,2,2,4,3,5
c4,음식점,냠냠제주,제주특별자치도 제주시 조천읍 신조로 121,2023,01,38,3,7,4,7,5,4,8
c4,음식점,너는파라다이스길리,제주특별자치도 제주시 구좌읍 월정1길 65,2023,01,22,4,4,2,3,3,2,4
c4,음식점,너와의 첫여행,제주특별자치도 제주시 애월읍 장소로 16,2023,01,60,13,8,8,6,6,8,11
c4,음식점,넉둥베기 고사리육개장,제주특별자치도 제주시 용담1동 306-5,2023,01,44,7,7,7,5,6,1,11
c4,음식점,넘버 138,제주특별자치도 서귀포시 쇠소깍로 138,2023,01,11,4,1,1,2,1,0,2
c4,음식점,넘은봄,제주특별자치도 제주시 구좌읍 김녕로1길 75-1,2023,01,21,3,5,3,2,1,1,6
c4,음식점,네이쳐캔바스,제주특별자치도 서귀포시 남원읍 중산간동로 7129,2023,01,17,2,6,2,1,1,2,3
c4,음식점,노라바,제주시 애월읍 구엄길 100,2023,01,56,13,8,7,12,4,6,6
c4,음식점,노리터스낵,제주특별자치도 제주시 애월읍 고하상로 102,2023,01,13,2,2,1,2,3,1,2
c4,음식점,노을과 어울림 카페,제주특별자치도 서귀포시 대정읍 노을해안로 638-2,2023,01,23,2,4,3,4,5,0,5
c4,음식점,노을언덕,제주특별자치도 제주시 서해안로 360,2023,01,37,7,5,6,3,6,4,6
c4,음식점,노을코지,제주특별자치도 제주시 서해안로 386,2023,01,19,5,4,5,2,1,1,1
c4,음식점,노조미,제주특별자치도 제주시 국기로2길 2-3,2023,01,808,186,208,118,46,84,73,93
c4,음식점,녹나무,제주특별자치도 제주시 노연로 12,2023,01,31,3,7,4,6,3,2,6
c4,음식점,녹원전통찻집,제주특별자치도 제주시 중앙로 122-2,2023,01,51,7,11,5,5,5,1,17
c4,음식점,놀놀카페,제주특별자치도 제주시 구좌읍 비자림로 2228,2023,01,23,1,4,2,3,5,3,5
c4,음식점,누룽지식당,제주특별자치도 제주시 고산동산6길 15-1,2023,01,20,3,3,2,3,2,4,3
c4,음식점,누리해장국,제주특별자치도 제주시 번영로 485,2023,01,28,9,2,6,2,5,1,3
c4,음식점,누옥,제주특별자치도 제주시 삼성로5길 21-1,2023,01,14,4,0,0,2,1,3,4
c4,음식점,뉴남원분식,제주특별자치도 서귀포시 남원읍 태위로679번길 2,2023,01,26,7,2,2,1,3,4,7
c4,음식점,뉴저지카페,제주특별자치도 제주시 한경면 녹차분재로 567-5,2023,01,53,10,7,1,7,8,6,14
c4,음식점,느지리식식당,제주특별자치도 제주시 한림읍 상한로 4,2023,01,23,3,4,1,1,7,2,5
c4,음식점,늘보의작업실,제주특별자치도 제주시 구좌읍 종달로1길 36-1,2023,01,32,4,7,5,3,6,3,4
c4,음식점,늘봄흑돼지,제주특별자치도 제주시 한라대학로 12,2023,01,77,14,14,9,16,7,5,12
c4,음식점,늘예솔,제주특별자치도 서귀포시 성산읍 일주동로 5335,2023,01,32,5,7,3,5,3,5,4
c4,음식점,늘푸른농원 연리지가든,제주특별자치도 제주시 한경면 두조로 190-20,2023,01,65,21,10,8,2,6,3,15
c4,음식점,니모메빈티지라운지,제주특별자치도 제주시 일주서로 7335-8,2023,01,21,2,1,4,4,6,3,1
c4,음식점,닐모리동동,제주특별자치도 제주시 서해안로 452,2023,01,58,9,8,10,12,6,5,8
c4,음식점,다가미 애월점,제주특별자치도 제주시 애월읍 평화로 2901-1,2023,01,23,7,4,3,3,1,3,2
c4,음식점,다가미(도남),제주특별자치도 제주시 도남로 111,2023,01,41,7,9,2,7,4,3,9
c4,음식점,다니쉬,제주특별자치도 제주시 조천읍 함덕16길 56,2023,01,19,4,4,2,1,1,1,6
c4,음식점,다다익고 정육식당,제주특별자치도 서귀포시 색달로 25,2023,01,63,13,9,3,8,10,8,12
c4,음식점,다담은,제주특별자치도 제주시 우정로15길 5,2023,01,3,0,1,0,0,0,0,2
c4,음식점,다람쥐 식탁,제주특별자치도 제주시 한림읍 명월성로 10,2023,01,33,6,9,4,1,6,3,4
c4,음식점,다래향,제주특별자치도 제주시 조천읍 조함해안로 428-4,2023,01,34,6,5,4,2,6,4,7
c4,음식점,다래향 세화점,제주특별자치도 제주시 구좌읍 세화1길 4,2023,01,33,4,5,8,5,3,4,4
c4,음식점,다래향2호점,제주특별자치도 제주시 구좌읍 세화1길 4,2023,01,15,5,3,1,2,1,0,3
c4,음식점,다미안,제주특별자치도 서귀포시 이어도로 905,2023,01,23,3,3,2,4,0,4,7
c4,음식점,다미진,제주특별자치도 서귀포시 표선면 민속해안로 578-1,2023,01,27,7,3,3,4,3,4,3
c4,음식점,다미회,제주특별자치도 제주시 동광로2길 9-4,2023,01,20,3,4,1,4,2,3,3
c4,음식점,다소니,제주특별자치도 제주시 오남로6길 24,2023,01,12,4,2,1,1,0,0,4
c4,음식점,다올김밥분식,제주특별자치도 제주시 남녕로 48,2023,01,49,8,6,8,4,3,5,15
c4,음식점,다육이풍경,제주특별자치도 서귀포시 하효중앙로98번길 27,2023,01,76,18,7,15,9,5,11,11
c4,음식점,다이노바이트 샌드위치,제주특별자치도 제주시 관덕로 16,2023,01,26,5,8,3,2,2,4,2
c4,음식점,다정이네,제주특별자치도 서귀포시 동문로 59-1,2023,01,20,4,2,4,1,1,3,5
c4,음식점,다해복국,제주특별자치도 제주시 문송1길 17 (연동),2023,01,59,9,11,6,12,4,4,13
c4,음식점,달그락식탁,제주특별자치도 제주시 조천읍 신흥로 2,2023,01,20,7,4,3,1,0,0,5
c4,음식점,달래식당,제주특별자치도 서귀포시 성산읍 금백조로 34-19,2023,01,113,22,30,16,9,12,7,17
c4,음식점,달리다방,제주특별자치도 제주시 구좌읍 해맞이해안로 2326,2023,01,7,1,2,0,1,0,1,2
c4,음식점,달리맨,제주특별자치도 서귀포시 성산읍 환해장성로 950,2023,01,5,4,0,0,0,0,0,1
c4,음식점,달리북카페,제주시 한림읍 월계로 18 1층,2023,01,39,10,7,4,7,6,2,3
c4,음식점,달마야해물탕,제주특별자치도 제주시 조천읍 북촌7길 37,2023,01,35,3,7,1,8,1,6,9
c4,음식점,달빛머금은카페,제주특별자치도 제주시 중앙로3길 17,2023,01,20,5,3,3,5,1,0,3
c4,음식점,달사막,제주특별자치도 제주시 조천읍 함덕로 26,2023,01,36,3,6,9,2,3,1,12
c4,음식점,달아래팥,제주특별자치도 제주시 한경면 낙수로 148,2023,01,39,6,6,3,7,2,4,11
c4,음식점,달에,제주특별자치도 제주시 애월읍 고내로9길 44-2,2023,01,15,2,3,0,3,0,1,6
c4,음식점,달이뜨는식탁,제주특별자치도 제주시 구좌읍 월정1길 14,2023,01,31,5,7,5,1,4,2,7
c4,음식점,달인수산,제주특별자치도 서귀포시 중정로73번길 22,2023,01,17,6,2,2,0,3,2,2
c4,음식점,달자카페,제주특별자치도 제주시 애월읍 애월해안로 738,2023,01,23,4,1,2,7,2,0,7
c4,음식점,달콤한휴식,제주특별자치도 제주시 애월읍 천덕로 395,2023,01,35,3,6,1,8,2,4,11
c4,음식점,달페이지,제주특별자치도 서귀포시 색달로64번길 51,2023,01,44,12,3,5,5,7,2,10
c4,음식점,담다,제주특별자치도 제주시 한림읍 협재4길 8,2023,01,22,6,2,4,0,2,7,1
c4,음식점,당케올레국수,제주특별자치도 서귀포시 표선면 표선당포로 4,2023,01,30,4,5,4,3,6,4,4
c4,음식점,당포로나인돈카츠,제주특별자치도 서귀포시 표선면 표선당포로 9,2023,01,30,7,5,6,5,5,2,0
c4,음식점,대광장식당,제주특별자치도 서귀포시 중앙로 79,2023,01,23,7,4,0,4,3,1,4
c4,음식점,대굴대굴구이,제주시 성신로2길 19,2023,01,37,2,8,4,8,6,2,7
c4,음식점,대기정,제주특별자치도 서귀포시 이어도로 41,2023,01,36,6,8,4,5,5,3,5
c4,음식점,대니스카페,제주특별자치도 제주시 우도면 우도해안길 1128,2023,01,28,8,3,5,2,2,1,7
c4,음식점,대독장(제주본점),제주특별자치도 제주시 연북로 212,2023,01,17,0,5,3,2,4,1,2
c4,음식점,대박국수,제주특별자치도 제주시 신대로14길 5,2023,01,27,4,6,2,2,5,3,5
c4,음식점,대성아귀찜,제주특별자치도 제주시 조천읍 함덕3길 4,2023,01,30,5,6,4,2,2,1,10
c4,음식점,대수길다방,제주특별자치도 제주시 구좌읍 대수길 24,2023,01,24,3,4,2,2,2,3,8
c4,음식점,대우정,제주특별자치도 서귀포시 이어도로 866-37,2023,01,65,12,9,6,11,13,3,11
c4,음식점,대운정,제주특별자치도 제주시 도두항서길 41,2023,01,24,4,4,2,4,2,4,4
c4,음식점,대원가,제주특별자치도 제주시 도남로16길 15,2023,01,43,8,3,8,7,6,1,10
c4,음식점,대춘해장국,제주특별자치도 제주시 연북로 398,2023,01,23,2,4,5,3,2,2,5
c4,음식점,대춘해장국 노형점,제주특별자치도 제주시 원노형로 11,2023,01,41,6,6,6,8,6,4,5
c4,음식점,대춘해장국 시청점,제주특별자치도 제주시 동광로2길 9-1,2023,01,29,8,3,3,1,3,3,8
c4,음식점,대포횟집,제주특별자치도 서귀포시 대포로 169 (대포동),2023,01,68,12,24,6,5,9,4,8
c4,음식점,대향연탄구이,제주특별자치도 서귀포시 태평로 407,2023,01,15,2,1,1,1,2,1,7
c4,음식점,더 코브,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 제주신화월드 메리어트 리조트관 GF,2023,01,34,8,6,4,7,4,3,2
c4,음식점,더 콘테나,제주특별자치도 제주시 조천읍 함와로 513,2023,01,58,7,5,5,14,9,4,14
c4,음식점,더건강한빵,제주특별자치도 서귀포시 천제연로 185,2023,01,36,10,7,2,5,4,3,5
c4,음식점,더꽃돈,제주특별자치도 제주시 한림읍 한림로 366,2023,01,31,5,4,7,4,5,3,3
c4,음식점,더로맨틱,제주특별자치도 제주시 조천읍 교래1길 26,2023,01,43,6,9,2,6,5,6,9
c4,음식점,더리트리브,제주특별자치도 서귀포시 안덕면 화순로 67,2023,01,37,4,10,5,6,3,5,4
c4,음식점,더비치하우스,제주특별자치도 서귀포시 성산읍 신양로122번길 17,2023,01,29,3,7,4,5,1,4,5
c4,음식점,더클리프,제주특별자치도 서귀포시 중문관광로 154-17,2023,01,32,6,3,5,6,5,2,5
c4,음식점,더파크뷰(신라호텔),제주특별자치도 서귀포시 중문관광로72번길 75,2023,01,89,17,8,15,18,12,8,11
c4,음식점,더화원,제주특별자치도 제주시 도리로 132,2023,01,40,16,7,2,8,1,1,5
c4,음식점,덕성원,제주특별자치도 서귀포시 태평로401번길 4,2023,01,83,24,19,7,6,5,8,14
c4,음식점,덕승식당(구관),제주특별자치도 서귀포시 대정읍 하모항구로 66,2023,01,26,4,5,2,4,4,3,4
c4,음식점,덕승식당(신관),제주특별자치도 서귀포시 대정읍 최남단해안로30번길 4,2023,01,30,9,5,2,1,3,3,7
c4,음식점,덕인당보리빵 제주점,제주특별자치도 제주시 연삼로 180,2023,01,49,10,9,6,5,1,3,15
