CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,BASE_MT,ALL_TOTAL_CO,MON_VIEWS_CO,TUES_VIEWS_CO,WED_VIEWS_CO,THUR_VIEWS_CO,FRI_VIEWS_CO,SAT_VIEWS_CO,SUN_VIEWS_CO
c3,숙박,펜션머물다,제주특별자치도 서귀포시 논짓물로48번길 16-6,2023,02,56,7,5,12,6,7,11,8
c3,숙박,펜션연리,제주특별자치도 서귀포시 논짓물로48번길 3,2023,02,9,2,1,0,1,1,4,0
c3,숙박,펜션해다미,제주특별자치도 제주시 서해안로 502,2023,02,20,2,3,6,4,1,2,2
c3,숙박,펜션형민박꿈꾸는숲,제주특별자치도 서귀포시 태평로205번길 43-7,2023,02,13,1,2,3,0,3,2,2
c3,숙박,펠리스타운,제주특별자치도 서귀포시 성산읍 시흥하동로50번길 23,2023,02,11,2,2,2,0,2,2,1
c3,숙박,펠리시아호텔,제주특별자치도 서귀포시 일주동로 9123,2023,02,17,3,3,4,0,2,2,3
c3,숙박,편운산장,제주도 서귀포시 성산읍 서성일로 898-38,2023,02,20,0,1,4,4,4,3,4
c3,숙박,포구민박,제주시 애월읍 하귀12길 20-1,2023,02,100,8,24,12,19,8,12,17
c3,숙박,포도호텔,제주특별자치도 서귀포시 안덕면 산록남로 863,2023,02,148,22,18,15,19,26,30,18
c3,숙박,포비네오두막게스트하우스,제주특별자치도 제주시 구좌읍 행원로4길 26,2023,02,17,1,7,1,1,3,4,0
c3,숙박,포시즌펜션,제주특별자치도 서귀포시 칠십리로285번길 3,2023,02,37,2,4,5,8,6,5,7
c3,숙박,포유펜션,제주특별자치도 서귀포시 남원읍 서의로 40-6,2023,02,11,2,0,4,3,1,0,1
c3,숙박,포지타노인제주,제주특별자치도 서귀포시 성산읍 신천서로 27-5,2023,02,11,1,3,3,0,1,2,1
c3,숙박,포트애비뉴,제주특별자치도 서귀포시 대포동서로 63-19,2023,02,11,1,2,3,1,1,2,1
c3,숙박,폴라리스인제주,제주특별자치도 제주시 애월읍 유수암동3길 45,2023,02,12,1,2,1,3,3,0,2
c3,숙박,폴에이리조트,제주특별자치도 서귀포시 월드컵로45번길 40,2023,02,35,4,10,5,4,5,3,4
c3,숙박,퐁낭하우스제주,제주특별자치도 제주시 한림읍 대림12길 60-4 (대림리),2023,02,8,0,2,3,0,1,2,0
c3,숙박,표선이레하우스,제주특별자치도 서귀포시 표선면 표선당포로 9,2023,02,27,5,7,5,0,4,2,4
c3,숙박,푸르미르 펜션,제주특별자치도 서귀포시 성산읍 한도로 207,2023,02,35,7,4,6,9,4,3,2
c3,숙박,풍경호텔(풍경관광호텔),제주특별자치도 서귀포시 남성중로 147,2023,02,13,1,4,2,2,1,1,2
c3,숙박,풍차와노을 독채펜션,제주특별자치도 제주시 한경면 한경해안로 474-26,2023,02,65,8,9,12,8,4,14,10
c3,숙박,프라이빗리조트,제주특별자치도 서귀포시 태평로 130,2023,02,50,4,6,10,10,10,7,3
c3,숙박,프레리아,제주특별자치도 제주시 애월읍 유수암평화5길 34-29,2023,02,17,0,3,6,4,1,2,1
c3,숙박,플라마 펜션,제주특별자치도 제주시 한림읍 장원길 34-29,2023,02,10,0,2,2,0,3,2,1
c3,숙박,플레이스 캠프 제주,제주특별자치도 서귀포시 성산읍 동류암로 20,2023,02,52,7,11,7,3,15,5,4
c3,숙박,플로라펜션,제주특별자치도 제주시 도리로 78-2,2023,02,21,1,5,4,1,2,5,3
c3,숙박,피노호텔,제주특별자치도 서귀포시 천지연로29번길 5,2023,02,13,1,1,5,2,1,0,3
c3,숙박,피디스테이션,제주특별자치도 제주시 구좌읍 평대10길 45-46,2023,02,17,5,2,2,1,3,3,1
c3,숙박,피우다 게스트하우스,제주특별자치도 제주시 한경면 저지12길 60-4,2023,02,43,9,7,9,6,6,4,2
c3,숙박,하녹펜션,제주특별자치도 제주시 애월읍 하광로 181-1,2023,02,22,3,3,5,2,5,3,1
c3,숙박,하늘고래,제주특별자치도 제주시 한림읍 협재1길 59-4,2023,02,33,1,7,6,4,5,2,8
c3,숙박,하늘만큼땅만큼,제주특별자치도 제주시 애월읍 가문동상4길 5,2023,02,18,2,1,7,1,3,2,2
c3,숙박,하늘을달리다,제주특별자치도 제주시 구좌읍 문주란로5길 25,2023,02,19,2,4,3,0,3,2,5
c3,숙박,하늘정원펜션,제주특별자치도 서귀포시 칠십리로394번길 8-4,2023,02,10,0,1,1,2,2,1,3
c3,숙박,하늘조각,제주특별자치도 서귀포시 안덕면 사계북로 75,2023,02,18,4,2,1,3,2,1,5
c3,숙박,하늘타리펜션,제주특별자치도 제주시 연대마을길 59,2023,02,14,2,1,1,3,2,4,1
c3,숙박,하니크라운호텔,제주특별자치도 제주시 삼성로 10,2023,02,31,3,6,3,9,4,5,1
c3,숙박,하도리보통날,제주특별자치도 제주시 구좌읍 하도1길 33,2023,02,45,4,8,4,8,6,9,6
c3,숙박,하도리일번지,제주특별자치도 제주시 구좌읍 해맞이해안로 1860,2023,02,33,11,4,3,5,4,3,3
c3,숙박,하도하도 3200,제주특별자치도 제주시 구좌읍 면수1길 38,2023,02,56,10,8,9,9,7,7,6
c3,숙박,하도하도1929,제주시 구좌읍 하도리 하도서문길 2,2023,02,24,2,2,4,5,6,5,0
c3,숙박,하랑 게스트하우스,제주특별자치도 서귀포시 대정읍 일과로13번길 1,2023,02,12,1,3,0,0,5,2,1
c3,숙박,하루앤하루,제주특별자치도 제주시 조천읍 조천7길 12,2023,02,11,1,3,3,0,2,1,1
c3,숙박,하마다 게스트하우스,제주특별자치도 서귀포시 남원읍 일주동로 6863,2023,02,25,9,4,3,1,2,3,3
c3,숙박,하바나블루스,제주특별자치도 제주시 한경면 한경해안로 474-26,2023,02,12,2,1,3,2,2,1,1
c3,숙박,하바다 통나무집,제주특별자치도 서귀포시 안덕면 대평감산로 86,2023,02,18,0,5,3,3,3,4,0
c3,숙박,하얀도화지,제주특별자치도 서귀포시 하예로44번길 1,2023,02,108,14,13,15,10,13,23,20
c3,숙박,하얀산호민박,제주특별자치도 제주시 우도면 우도해안길 144,2023,02,15,1,3,3,2,4,0,2
c3,숙박,하얀언덕,제주특별자치도 서귀포시 표선면 민속해안로 351,2023,02,30,2,0,5,3,4,4,12
c3,숙박,하와이펜션,제주특별자치도 제주시 도두봉2길 75,2023,02,18,0,5,1,2,3,4,3
c3,숙박,하워드존슨 제주 연동 호텔,제주특별자치도 제주시 삼무로 57,2023,02,53,10,3,11,3,9,10,7
c3,숙박,하이디펜션,제주특별자치도 서귀포시 안덕면 사계북로41번길 142 (사계리) 하이디펜션,2023,02,17,3,3,2,3,2,2,2
c3,숙박,하이제주호텔,제주특별자치도 제주시 한림읍 일주서로 5125,2023,02,7,0,2,2,0,2,1,0
c3,숙박,하쿠나마타타게스트하우스,제주특별자치도 제주시 애월읍 고내북동길 17,2023,02,24,5,3,2,3,5,1,5
c3,숙박,한담풍경하우스,제주특별자치도 제주시 애월읍 애월로 6,2023,02,40,7,1,6,15,3,4,4
c3,숙박,한라궁,제주특별자치도 서귀포시 정방연로 6,2023,02,19,3,2,3,2,3,4,2
c3,숙박,한라앤탐 펜션,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 8,2023,02,16,1,4,2,2,1,5,1
c3,숙박,한라하이츠펜션,제주특별자치도 서귀포시 고근산로202번길 94,2023,02,21,3,4,2,3,3,2,4
c3,숙박,한모살,제주특별자치도 제주시 구좌읍 행원로1길 26,2023,02,12,2,2,2,1,2,1,2
c3,숙박,한화리조트 제주,"제주특별자치도 제주시 명림로 575-107 (회천동, 한화리조트) 한화리조트 제주",2023,02,143,25,24,17,25,24,15,13
c3,숙박,함덕산티아고게스트하우스,제주특별자치도 제주시 조천읍 신촌9길 47-2,2023,02,23,3,4,1,5,4,2,4
c3,숙박,함덕삼다펜션,제주특별자치도 제주시 조천읍 조함해안로 488,2023,02,52,11,5,10,9,4,7,6
c3,숙박,핫플게스트하우스,서귀포시 성산읍 한도로242번길 8,2023,02,10,0,2,3,2,1,1,1
c3,숙박,해녀신춘자할망 민박,제주 서귀포시 성산읍 오조로92,2023,02,80,10,8,18,8,14,9,13
c3,숙박,해담은스파빌,제주특별자치도 서귀포시 안덕면 사계북로 157-15,2023,02,14,4,1,4,0,2,3,0
c3,숙박,해돋는마을,제주특별자치도 서귀포시 성산읍 한도로 116-1,2023,02,7,0,2,1,1,2,0,1
c3,숙박,해뜨는집 (남원),제주특별자치도 서귀포시 남원읍 하신로 31,2023,02,24,1,6,3,4,5,4,1
c3,숙박,해뜨는집 (도두),제주특별자치도 제주시 서해안로 234,2023,02,56,7,10,14,7,7,8,3
c3,숙박,해마관광호텔,제주특별자치도 제주시 삼무로 28,2023,02,14,1,2,2,6,2,1,0
c3,숙박,해마지펜션,제주특별자치도 서귀포시 성산읍 일주동로 5431,2023,02,28,5,2,2,5,6,3,5
c3,숙박,해바라기,제주도 제주시 한림읍 협재로 33,2023,02,14,1,4,0,4,2,0,3
c3,숙박,해바라기 펜션,제주특별자치도 서귀포시 표선면 일주동로6285번길 13-12,2023,02,9,1,0,3,2,1,1,1
c3,숙박,해변산책펜션,제주특별자치도 제주시 애월읍 곽지9길 7,2023,02,17,1,1,1,1,7,2,4
c3,숙박,해변여행,제주특별자치도 제주시 애월읍 가문동길 41-2,2023,02,8,0,1,1,2,3,0,1
c3,숙박,해변의집,제주특별자치도 제주시 서해안로 224-1,2023,02,17,5,3,2,1,5,0,1
c3,숙박,해비치 바람의집 펜션&카페,제주특별자치도 서귀포시 표선면 민속해안로 381,2023,02,23,3,6,3,2,3,3,3
c3,숙박,해비치호텔앤드리조트,제주특별자치도 서귀포시 표선면 민속해안로 537,2023,02,325,48,50,67,45,51,30,34
c3,숙박,해성펜션,제주특별자치도 서귀포시 천제연로 131-8,2023,02,21,3,4,3,3,3,2,3
c3,숙박,해아래펜션,제주특별자치도 제주시 애월읍 번대동길 5,2023,02,23,3,2,5,2,2,1,8
c3,숙박,해안길펜션,제주특별자치도 제주시 우도면 우도해안길 690,2023,02,9,0,1,3,1,1,3,0
c3,숙박,해안풍경펜션,제주특별자치도 제주시 신사수2길 6,2023,02,44,8,6,7,5,9,5,4
c3,숙박,해오름민박,제주특별자치도 제주시 우도면 우도해안길 830,2023,02,27,3,3,5,5,5,4,2
c3,숙박,해오름정원,제주특별자치도 제주시 애월읍 상하귀길 98-7,2023,02,14,2,2,3,2,4,0,1
c3,숙박,해일월,제주특별자치도 제주시 구좌읍 김녕항3길 26-29,2023,02,50,9,9,10,4,7,4,7
c3,숙박,해피데이,제주특별자치도 제주시 한림읍 한림로 423,2023,02,7,0,3,0,0,3,0,1
c3,숙박,해피데이 민박,제주특별자치도 제주시 한림읍 한림로 423,2023,02,17,0,2,3,1,5,3,3
c3,숙박,해피펜션,제주특별자치도 제주시 월대1길 4,2023,02,12,2,3,2,0,4,0,1
c3,숙박,해호텔,제주특별자치도 제주시 서해안로 526,2023,02,6,3,0,0,0,0,2,1
c3,숙박,핸즈인제주,제주시 구좌읍 비자숲길 13,2023,02,10,0,0,2,2,2,2,2
c3,숙박,허브인휴양펜션,제주특별자치도 제주시 한림읍 귀덕6길 92-17,2023,02,11,1,2,2,1,2,2,1
c3,숙박,허브펜션 오즈,제주특별자치도 서귀포시 표선면 표선백사로58번길 36,2023,02,25,2,7,3,5,1,1,6
c3,숙박,헌치 게스트하우스,제주특별자치도 제주시 구좌읍 비자림로 1627 (송당리) 제주 오석심 공예 명장관,2023,02,44,11,2,6,5,8,10,2
c3,숙박,헤리티지,제주특별자치도 제주시 애월읍 하광로 530,2023,02,7,1,2,1,1,1,0,1
c3,숙박,헤세드하우스,제주특별자치도 서귀포시 표선면 가마행남로 42,2023,02,18,2,5,3,2,3,0,3
c3,숙박,헤이 서귀포,제주특별자치도 서귀포시 태평로 363,2023,02,8,0,1,3,2,1,0,1
c3,숙박,협재해오름펜션,제주특별자치도 제주시 한림읍 옹포2길 37-28 (옹포리) 협재해오름펜션,2023,02,33,3,4,9,5,4,3,5
c3,숙박,호도하우스,제주특별자치도 서귀포시 막숙포로 134,2023,02,17,1,2,2,3,2,5,2
c3,숙박,호스텔린든(Hostel lyndon),제주특별자치도 제주시 서광로 278,2023,02,9,2,2,2,0,2,1,0
c3,숙박,호텔 더블유 신제주점(hotel W),제주특별자치도 제주시 은남4길 42,2023,02,6,1,1,2,1,0,1,0
c3,숙박,호텔 리젠트마린,제주특별자치도 제주시 서부두2길 20,2023,02,19,4,3,2,1,6,2,1
c3,숙박,호텔 샬롬제주,제주특별자치도 제주시 동광로 34,2023,02,12,1,2,2,1,2,1,3
c3,숙박,호텔 스카브로,제주특별자치도 서귀포시 예래해안로 15,2023,02,25,3,1,4,6,4,3,4
c3,숙박,호텔 스카이파크 제주1호점,제주특별자치도 제주시 삼무로 48,2023,02,25,3,4,5,1,5,4,3
c3,숙박,호텔 앨리스앤트렁크,제주특별자치도 제주시 연동12길 4,2023,02,2,1,0,0,1,0,0,0
c3,숙박,호텔 캘리포니아 제주,제주특별자치도 서귀포시 김정문화로27번길 14-4,2023,02,8,0,0,2,3,1,1,1
c3,숙박,호텔난타,제주특별자치도 제주시 선돌목동길 56-26,2023,02,15,0,1,3,3,3,1,4
c3,숙박,호텔더블유 탑동점,제주특별자치도 제주시 임항로 24,2023,02,12,0,1,3,2,2,3,1
c3,숙박,호텔더원,제주특별자치도 제주시 사장3길 33,2023,02,12,3,2,1,2,1,2,1
c3,숙박,호텔레오,제주특별자치도 제주시 삼무로 14,2023,02,16,3,4,1,1,4,0,3
c3,숙박,호텔빠레브,제주특별자치도 서귀포시 김정문화로 23,2023,02,39,3,3,9,3,6,6,9
c3,숙박,호텔서귀피안,제주특별자치도 서귀포시 보목로64번길 178 호텔서귀피안,2023,02,11,1,1,2,1,2,3,1
c3,숙박,호텔아로하,제주특별자치도 서귀포시 성산읍 성산등용로 40,2023,02,19,3,2,4,4,1,2,3
c3,숙박,호텔엘린,제주특별자치도 제주시 은남1길 4,2023,02,16,5,2,2,1,3,1,2
c3,숙박,호텔제이엠,제주특별자치도 제주시 삼무로1길 10-7,2023,02,9,1,3,3,0,1,0,1
c3,숙박,호텔컬리넌제주,제주특별자치도 제주시 사장1길 26,2023,02,5,1,1,0,3,0,0,0
c3,숙박,혼디,제주특별자치도 제주시 애월읍 신엄안3길 20,2023,02,31,5,3,4,6,6,5,2
c3,숙박,홍익샤모니리조트,제주특별자치도 서귀포시 중산간서로 68,2023,02,20,2,3,3,1,6,0,5
c3,숙박,화인호텔,제주특별자치도 서귀포시 칠십리로 87,2023,02,26,4,1,8,4,5,2,2
c3,숙박,환상의민박,제주특별자치도 서귀포시 대정읍 마라로 45,2023,02,41,8,5,10,4,7,1,6
c3,숙박,활엽수 게스트하우스,제주 서귀포시 상모대서로 20번길 44,2023,02,29,4,7,3,6,3,4,2
c3,숙박,황재여관,제주특별자치도 제주시 추자면 추자로 70,2023,02,7,1,2,0,1,2,1,0
c3,숙박,훼밀리민박,제주특별자치도 서귀포시 안덕면 형제해안로 24,2023,02,22,5,6,1,1,4,3,2
c3,숙박,휘닉스 제주 섭지코지,제주특별자치도 서귀포시 성산읍 섭지코지로 107,2023,02,178,32,20,42,20,30,19,15
c3,숙박,휘슬락호텔,제주특별자치도 제주시 서부두2길 26,2023,02,13,1,2,3,0,5,0,2
c3,숙박,휴마루리조트,제주특별자치도 서귀포시 중산간동로8183번길 16,2023,02,8,0,2,3,0,2,0,1
c3,숙박,휴양팬션 스위스마을 Swiss Village Pension,제주특별자치도 제주시 조천읍 와산서1길 32 401~405동,2023,02,308,48,33,58,47,51,28,43
c3,숙박,흰고래게스트하우스,제주특별자치도 서귀포시 이어도로1066번길 26,2023,02,16,1,2,6,2,3,0,2
c3,숙박,흰수염고래리조트,제주특별자치도 제주시 애월읍 일주서로 6818,2023,02,27,2,3,4,6,5,1,6
c3,숙박,히든스테이,제주특별자치도 서귀포시 성산읍 성산중앙로40번길 12,2023,02,43,5,8,5,5,6,7,7
c3,숙박,히든클리프 호텔 앤 네이쳐,제주특별자치도 서귀포시 예래해안로 542,2023,02,66,8,8,13,9,10,6,12
c3,숙박,힐링캠프펜션,서귀포시 남원읍 위미항구로 96,2023,02,32,3,4,4,10,4,4,3
c4,음식점,1080칼국수,제주특별자치도 제주시 서광로13길 3,2023,02,17,1,4,1,4,5,1,1
c4,음식점,2093하우스,제주특별자치도 제주시 조천읍 남조로 2093,2023,02,19,2,6,0,2,1,2,6
c4,음식점,24시 뼈다귀탕 제주점,제주특별자치도 제주시 동광로 19-1,2023,02,14,2,1,6,0,2,3,0
c4,음식점,24시 전주명가콩나물국밥,제주시 구산로 59,2023,02,31,4,3,2,2,6,6,8
c4,음식점,24시누름돌김치찌개,제주특별자치도 제주시 노연로 146,2023,02,39,2,4,12,5,4,3,9
c4,음식점,24시뼈다귀탕동홍점,제주특별자치도 서귀포시 동홍남로 43,2023,02,11,5,1,2,1,1,1,0
c4,음식점,24시얼큰시원생고기김치찌개노형점,제주특별자치도 제주시 수덕5길 5,2023,02,74,9,16,6,6,16,5,16
c4,음식점,24시전주명가콩나물국밥,제주특별자치도 제주시 구산로 59,2023,02,34,4,4,6,6,6,5,3
c4,음식점,513텐동,제주특별자치도 제주시 테우해안로 46,2023,02,34,5,5,4,3,5,4,8
c4,음식점,60빈스,제주특별자치도 서귀포시 태평로120번길 29-2,2023,02,12,4,5,1,0,2,0,0
c4,음식점,73st,제주특별자치도 제주시 해안마을길 73,2023,02,14,2,1,1,5,2,1,2
c4,음식점,88버거,제주특별자치도 서귀포시 동문로 63 (서귀동),2023,02,56,8,4,8,11,9,8,8
c4,음식점,And유Cafe,제주특별자치도 제주시 한림읍 한림로 518,2023,02,7,1,1,1,2,1,1,0
c4,음식점,BBQ치킨 추자점,제주특별자치도 제주시 추자면 추자로 14-4,2023,02,17,1,1,6,3,1,4,1
c4,음식점,Jeju in aA카페,제주특별자치도 제주시 구좌읍 계룡길 26-20,2023,02,15,1,4,2,2,3,2,1
c4,음식점,LMNT,제주특별자치도 서귀포시 중문관광로110번길 31,2023,02,50,5,8,7,5,8,12,5
c4,음식점,M1971엠브릿지,"제주특별자치도 서귀포시 대정읍 최남단해안로 128, M1971",2023,02,19,2,2,4,2,3,3,3
c4,음식점,ROAD129(로드129),제주특별자치도 제주시 애월읍 애월로 129,2023,02,17,5,0,3,3,1,3,2
c4,음식점,S BAR,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,2023,02,19,2,3,4,3,2,1,4
c4,음식점,jival 지발,제주특별자치도 제주시 애월읍 애월해안로 212,2023,02,18,5,4,2,1,3,1,2
c4,음식점,kim여사의밥상,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-68,2023,02,19,2,4,1,2,2,6,2
c4,음식점,濟州膳제주선,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,2023,02,228,30,24,44,45,28,31,26
c4,음식점,가든이다,제주특별자치도 서귀포시 중문상로 86,2023,02,23,3,5,7,1,2,2,3
c4,음식점,가리본가 본점,제주특별자치도 제주시 성신로1길 17,2023,02,13,3,2,2,0,3,3,0
c4,음식점,가비오타카페,제주특별자치도 제주시 구좌읍 해맞이해안로 2030 (종달리),2023,02,7,2,0,1,1,2,1,0
c4,음식점,가산토방 식당,제주특별자치도 서귀포시 인정오름로 86번길 3,2023,02,17,5,3,4,0,3,1,1
c4,음식점,가시식당,제주특별자치도 서귀포시 표선면 가시로 565번길 24,2023,02,27,2,7,7,2,2,2,5
c4,음식점,가시아방,제주특별자치도 서귀포시 성산읍 섭지코지로 10,2023,02,118,16,20,13,20,16,18,15
c4,음식점,가야아구찜,제주특별자치도 제주시 도공로 20 (도두1동) 1층 가야아구찜,2023,02,37,6,8,3,8,4,6,2
c4,음식점,가온해,제주특별자치도 서귀포시 안덕면 난드르로 4,2023,02,22,3,4,2,3,4,2,4
c4,음식점,가파도 용궁정식,제주특별자치도 서귀포시 대정읍 가파로67번길 7,2023,02,27,4,4,4,3,6,3,3
c4,음식점,가파도해물짜장짬뽕,제주특별자치도 서귀포시 대정읍 가파로67번길 1,2023,02,48,7,6,6,9,8,6,6
c4,음식점,간이옥돔역,서귀포시 남원읍 남태해안로 484,2023,02,13,3,3,1,2,0,0,4
c4,음식점,감나무집,제주특별자치도 제주시 오남로 12,2023,02,29,4,8,3,4,5,3,2
c4,음식점,감저카페,제주특별자치도 서귀포시 대정읍 대한로 22,2023,02,25,5,4,5,1,2,6,2
c4,음식점,감초식당,제주특별자치도 제주시 동광로1길 32,2023,02,14,1,1,6,1,3,1,1
c4,음식점,강정해녀의집,제주특별자치도 서귀포시 말질로 270,2023,02,18,3,5,5,1,2,0,2
c4,음식점,강해일횟집,제주특별자치도 서귀포시 표선면 표선당포로 14,2023,02,37,7,3,4,5,7,8,3
c4,음식점,갤러리 라운지,제주특별자치도 제주시 노연로 12,2023,02,6,1,2,1,1,0,0,1
c4,음식점,갯것이식당,제주특별자치도 제주시 가령로 9,2023,02,19,4,2,1,2,3,1,6
c4,음식점,거기제주,제주특별자치도 서귀포시 대정읍 노을해안로 732 (신도리),2023,02,11,1,1,1,5,1,1,1
c4,음식점,거멍국수,제주특별자치도 서귀포시 안덕면 사계로114번길 53-14,2023,02,34,3,7,3,7,4,5,5
c4,음식점,거부한정식(신제주점),제주특별자치도 제주시 제원4길 3,2023,02,78,5,7,16,12,14,9,15
c4,음식점,건달다방,제주특별자치도 제주시 아란13길 32,2023,02,1,0,0,0,0,0,1,0
c4,음식점,게우지코지 카페,제주특별자치도 서귀포시 보목포로 177,2023,02,19,2,3,3,3,1,6,1
c4,음식점,게판5분전,제주특별자치도 서귀포시 중앙로54번길 35,2023,02,12,3,2,2,1,0,3,1
c4,음식점,겐짱야,제주특별자치도 제주시 월광로 140,2023,02,10,2,3,2,1,1,0,1
c4,음식점,겹겹의 의도,제주특별자치도 서귀포시 홍중로27번길 4,2023,02,18,3,2,2,2,2,4,3
c4,음식점,경미네집(경미휴게소),제주특별자치도 서귀포시 성산읍 일출로 259,2023,02,59,5,15,5,9,6,7,12
c4,음식점,경미해장국,제주특별자치도 제주시 도령로 39 (노형동) 경미해장국,2023,02,18,2,5,1,3,3,2,2
c4,음식점,경성통닭,제주특별자치도 서귀포시 중앙로42번길 17,2023,02,25,5,4,3,2,3,4,4
c4,음식점,고가네,제주특별자치도 서귀포시 성산읍 성산중앙로19번길 14,2023,02,184,43,24,33,35,26,10,13
c4,음식점,고객식당,제주특별자치도 제주시 관덕로14길 20,2023,02,53,6,3,11,6,7,9,11
c4,음식점,고고리식당,제주특별자치도 제주시 인다5길 11-10,2023,02,10,1,2,1,1,2,0,3
c4,음식점,고내촌한정식,제주특별자치도 제주시 애월읍 고내로13길 73,2023,02,26,3,3,5,2,2,7,4
c4,음식점,고래라면,제주특별자치도 서귀포시 성산읍 삼달로 104,2023,02,89,14,18,17,12,11,8,9
c4,음식점,고래라면 신화역사점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,2023,02,24,3,6,3,3,2,4,3
c4,음식점,고로케야,제주특별자치도 제주시 가령골2길 13-20,2023,02,39,8,2,6,6,2,9,6
c4,음식점,고마워토토 아뜰리에,제주특별자치도 제주시 애월읍 고성북길 112,2023,02,108,11,19,15,17,17,15,14
c4,음식점,고망딱새,제주특별자치도 제주시 서해안로 96,2023,02,15,2,3,3,2,2,1,2
c4,음식점,고불락,제주특별자치도 제주시 애월읍 고내로7길 45-12,2023,02,33,4,2,8,7,6,4,2
c4,음식점,고사리식당,제주특별자치도 제주시 조천읍 번영로 1680,2023,02,65,8,10,8,7,6,9,17
c4,음식점,고서방해물탕,제주특별자치도 서귀포시 대정읍 형제해안로 282,2023,02,63,7,11,10,8,4,12,11
c4,음식점,고씨네천지국수,제주특별자치도 서귀포시 중앙로79번길 4,2023,02,1,1,0,0,0,0,0,0
c4,음식점,고요남,제주특별자치도 제주시 구남동8길 51,2023,02,41,5,2,12,6,6,5,5
c4,음식점,고요새,제주특별자치도 제주시 선사로8길 11,2023,02,17,0,2,3,3,5,2,2
c4,음식점,고집돌우럭(제주공항점),제주특별자치도 제주시 임항로 30,2023,02,144,15,17,29,23,19,27,14
c4,음식점,고집돌우럭(중문),제주특별자치도 서귀포시 일주서로 879,2023,02,96,14,18,16,14,12,9,13
c4,음식점,고향향토장터,제주특별자치도 제주시 추자면 추자로 576,2023,02,15,2,4,0,3,2,1,3
c4,음식점,곤밥2,제주특별자치도 제주시 서부두남길 8,2023,02,13,1,2,2,1,2,3,2
c4,음식점,골막식당,제주특별자치도 제주시 천수로 12,2023,02,22,3,1,4,5,4,3,2
c4,음식점,골목집갈치와고등어,제주특별자치도 서귀포시 표선면 표선백사로110번길 5-10,2023,02,36,7,4,10,2,4,5,4
c4,음식점,골목카페옥수,제주특별자치도 제주시 애월읍 소길1길 19,2023,02,15,2,1,2,2,1,4,3
c4,음식점,곰막,제주특별자치도 제주시 구좌읍 구좌해안로 64,2023,02,33,1,11,7,0,6,4,4
c4,음식점,곱들락,제주특별자치도 제주시 조천읍 함덕18길 19,2023,02,35,6,6,7,5,3,4,4
c4,음식점,공단해장국,제주특별자치도 제주시 복지로 96,2023,02,21,6,4,3,1,2,3,2
c4,음식점,공백,제주특별자치도 제주시 구좌읍 동복로 83,2023,02,35,3,7,9,3,5,6,2
c4,음식점,공천포식당,제주특별자치도 서귀포시 남원읍 공천포로 89,2023,02,39,6,5,8,3,7,9,1
c4,음식점,과수원집,제주특별자치도 제주시 천수동로 35,2023,02,30,3,3,4,5,8,5,2
c4,음식점,곽지BAR다,제주특별자치도 제주시 애월읍 곽지1길 18,2023,02,29,4,3,1,4,7,7,3
c4,음식점,곽지식당,제주특별자치도 제주시 애월읍 곽지3길 27,2023,02,29,3,3,4,5,1,4,9
c4,음식점,광원,제주특별자치도 제주시 1100로 3208,2023,02,24,3,3,6,3,3,5,1
c4,음식점,광평도새기촌 본점,제주특별자치도 제주시 애월읍 구엄동3길 64,2023,02,24,5,3,4,4,4,4,0
c4,음식점,교래손칼국수,제주특별자치도 제주시 조천읍 비자림로 645,2023,02,72,5,13,8,18,7,8,13
c4,음식점,교래흑돼지,제주특별자치도 제주시 조천읍 교래4길 73,2023,02,24,0,5,8,1,2,6,2
c4,음식점,구닮카페(구름을닮다),제주특별자치도 서귀포시 안덕면 산방로 210,2023,02,11,2,0,1,1,2,1,4
c4,음식점,구면카페,제주특별자치도 서귀포시 표선면 중산간동로5220번길 47,2023,02,9,1,1,1,1,0,2,3
c4,음식점,구이향연동점,제주특별자치도 제주시 연북로 68,2023,02,5,0,0,1,1,0,2,1
c4,음식점,국수냐 국밥이냐,제주특별자치도 서귀포시 김정문화로 39,2023,02,19,4,3,4,2,2,1,3
c4,음식점,국수마당 본점,제주특별자치도 제주시 삼성로 65,2023,02,41,2,8,1,7,12,7,4
c4,음식점,국수바다 본점,제주특별자치도 서귀포시 일주서로 982,2023,02,38,5,5,6,6,8,5,3
c4,음식점,국수와냉면,제주특별자치도 제주시 탑동로 31-1,2023,02,13,3,3,1,2,1,2,1
c4,음식점,국수의전설,제주특별자치도 서귀포시 효돈로 108,2023,02,82,17,12,11,11,14,9,8
c4,음식점,국수장터,제주특별자치도 제주시 동광로 50-1,2023,02,17,2,0,0,2,5,4,4
c4,음식점,국시트멍,제주특별자치도 제주시 진군길 31-3,2023,02,34,6,2,5,4,6,7,4
c4,음식점,국제부두토산품스낵,제주특별자치도 제주시 임항로 191,2023,02,27,2,4,3,6,5,4,3
c4,음식점,귀빈식당,제주특별자치도 제주시 추자면 추자로 14-3,2023,02,4,0,0,4,0,0,0,0
c4,음식점,귤하르방 동문시장점,제주특별자치도 제주시 동문로4길 18,2023,02,20,3,1,3,2,3,4,4
