CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,BASE_MT,ALL_TOTAL_CO,MON_VIEWS_CO,TUES_VIEWS_CO,WED_VIEWS_CO,THUR_VIEWS_CO,FRI_VIEWS_CO,SAT_VIEWS_CO,SUN_VIEWS_CO
c1,관광지,율랜드 다이브센터,제주특별자치도 서귀포시 칠십리로 490,2023,06,51,10,5,7,8,6,6,9
c1,관광지,이니스프리제주하우스,제주특별자치도 서귀포시 안덕면 신화역사로 23,2023,06,888,112,111,118,181,148,81,137
c1,관광지,이덕구 산전,제주특별자치도 제주시 조천읍 516로 1865,2023,06,52,10,6,8,13,4,5,6
c1,관광지,이랜드뮤지엄,제주특별자치도 제주시 한림해안로 530,2023,06,113,29,16,25,10,12,12,9
c1,관광지,이로이로공방,제주특별자치도 제주시 구좌읍 하도7길 16-11,2023,06,50,6,6,10,7,10,6,5
c1,관광지,이상한 나라의 앨리스,제주특별자치도 서귀포시 안덕면 중산간서로 1881,2023,06,233,37,28,29,43,32,29,35
c1,관광지,이승이오름(이승악),제주특별자치도 서귀포시 남원읍 신례리 산 12-19,2023,06,184,26,20,32,36,25,23,22
c1,관광지,이음새,제주특별자치도 서귀포시 남원읍 위미리 4137-1,2023,06,41,7,6,9,4,7,2,6
c1,관광지,이중섭거리,제주특별자치도 서귀포시 이중섭로 4-1 (서귀동),2023,06,336,43,58,45,68,42,36,44
c1,관광지,이중섭거주지,제주특별자치도 서귀포시 이중섭로 29,2023,06,184,23,20,35,27,26,23,30
c1,관광지,이중섭미술관,제주특별자치도 서귀포시 이중섭로 27-3,2023,06,294,37,62,37,50,37,32,39
c1,관광지,이편한치과,제주특별자치도 제주시 연북로 527 반디빌딩 5층,2023,06,21,4,1,5,4,3,2,2
c1,관광지,이호-내도 해안도로,제주특별자치도 제주시 테우해안로 60,2023,06,45,10,6,7,3,6,7,6
c1,관광지,이호털보네배낚시,제주특별자치도 제주시 이호1동 1787,2023,06,84,13,5,10,13,14,18,11
c1,관광지,이호테우말등대,제주특별자치도 제주시 서해안로 58,2023,06,467,73,69,45,87,84,54,55
c1,관광지,이호테우해수욕장,제주특별자치도 제주시 도리로 20,2023,06,813,139,96,120,160,125,92,81
c1,관광지,익스트림제주 카약올레,제주시 애월읍 애월로1길 22,2023,06,230,46,20,38,31,37,32,26
c1,관광지,일출랜드,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,2023,06,337,72,47,41,58,44,25,50
c1,관광지,일출랜드 아트센터,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,2023,06,54,8,4,10,9,9,5,9
c1,관광지,임문숙 가족 헛묘,제주특별자치도 서귀포시 안덕면 동광리 807-4,2023,06,46,7,5,7,7,4,11,5
c1,관광지,입산봉(삿갓오름),제주특별자치도 제주시 구좌읍 김녕리 1033-19,2023,06,51,6,8,6,9,8,4,10
c1,관광지,자구내포구,제주특별자치도 제주시 한경면 고산리,2023,06,90,14,17,10,14,10,13,12
c1,관광지,자구리공원,제주특별자치도 서귀포시 칠십리로 145,2023,06,225,33,36,27,49,37,21,22
c1,관광지,자리왓,제주특별자치도 제주시 애월읍 봉성리 1410 일대,2023,06,40,8,7,2,3,11,5,4
c1,관광지,"자배봉(자배오름,망오름)",제주특별자치도 서귀포시 남원읍  위미리 산 132-1,2023,06,50,5,5,4,8,5,8,15
c1,관광지,장생의 숲길,제주특별자치도 제주시 명림로 584,2023,06,162,27,22,17,30,25,20,21
c1,관광지,장전리 벚꽃축제길,제주특별자치도 제주시 애월읍 광상로 403,2023,06,39,7,2,7,4,2,8,9
c1,관광지,저지 예술인 마을,제주특별자치도 제주시 한경면 저지14길 28-4,2023,06,303,42,40,44,55,61,32,29
c1,관광지,"저지오름(닥몰오름,새오름)",제주특별자치도 제주시 한경면 저지리 산 51,2023,06,97,15,12,14,13,17,13,13
c1,관광지,전농로 서사라문화거리,제주특별자치도 제주시 서사로7길 27,2023,06,64,11,10,5,14,6,8,10
c1,관광지,절물오름(큰대나),제주특별자치도 제주시 명림로 584 일대,2023,06,58,9,14,13,6,3,4,9
c1,관광지,절부암,제주특별자치도 제주시 한경면 용수3길 22,2023,06,45,8,2,7,6,6,12,4
c1,관광지,점보빌리지,제주특별자치도 서귀포시 안덕면 평화로 319번길 31-11,2023,06,136,28,11,27,26,20,10,14
c1,관광지,정모시쉼터,제주특별자치도 서귀포시 부두로5번길 9,2023,06,144,21,17,29,29,20,10,18
c1,관광지,정물오름,제주특별자치도 제주시 한림읍 금악리 산 52-1,2023,06,69,11,9,12,9,16,2,10
c1,관광지,정방폭포,제주특별자치도 서귀포시 칠십리로214번길 37,2023,06,2271,340,361,324,418,361,205,262
c1,관광지,정의향교,제주특별자치도 서귀포시 표선면 성읍서문로 14,2023,06,61,10,8,7,10,17,4,5
c1,관광지,정의현 일관헌,제주특별자치도 서귀포시 표선면 성읍리 690,2023,06,31,9,2,4,9,0,3,4
c1,관광지,정주항,제주특별자치도 제주시 조천읍 함덕리,2023,06,57,27,2,4,8,8,4,4
c1,관광지,제라진 제주오프로드 사파리,제주특별자치도 제주시 조천읍 선교로 33,2023,06,59,10,4,10,12,6,5,12
c1,관광지,제라펫,제주특별자치도 제주시 용담로20길 28,2023,06,21,4,3,3,2,3,4,2
c1,관광지,제로스테이션(제로포인트트레일),제주특별자치도 제주시 산지로 25 2층,2023,06,71,8,10,8,14,11,10,10
c1,관광지,제스피 맥주협동조합 양조장,제주특별자치도 서귀포시 남원읍 서성로652번길 63-3,2023,06,36,6,5,7,2,4,3,9
c1,관광지,제원한의원,제주특별자치도 제주시 신대로14길 36 2층,2023,06,31,4,4,8,3,4,6,2
c1,관광지,제이앤승마클럽,제주특별자치도 제주시 해안마을7길 211,2023,06,18,4,3,4,3,1,1,2
c1,관광지,제이홀스 승마클럽,제주특별자치도 제주시 월산남길 284,2023,06,10,2,1,2,3,1,0,1
c1,관광지,제주 더팔팔농장,제주특별자치도 서귀포시 성산읍 독자봉로60번길 20,2023,06,33,10,2,3,5,4,3,6
c1,관광지,제주 삼양동 유적,제주특별자치도 제주시 선사로2길 13 (삼양일동),2023,06,120,19,13,16,15,30,15,12
c1,관광지,제주 이호털보 배낚시,제주시 테우해안로 146,2023,06,128,28,7,21,16,18,18,20
c1,관광지,제주 카카오캠핑,제주특별자치도 제주시 일주서로 7867,2023,06,40,7,6,5,5,7,5,5
c1,관광지,제주 토이 승마장,제주특별자치도 서귀포시 안덕면 동광로 265-14,2023,06,15,2,1,6,2,3,0,1
c1,관광지,제주 패러글라이딩 스쿨,"제주특별자치도 제주시 신선길 17-6, 일도주택3층(일도2동)",2023,06,67,7,8,10,7,19,5,11
c1,관광지,제주4.3평화공원,제주특별자치도 제주시 명림로 430,2023,06,700,114,107,104,162,112,48,53
c1,관광지,제주고산리유적,제주특별자치도 제주시 한경면 노을해안로 1100,2023,06,99,8,14,16,17,12,18,14
c1,관광지,제주공룡랜드[휴장중],제주특별자치도 제주시 애월읍 광령평화2길 1,2023,06,224,36,39,22,45,33,25,24
c1,관광지,제주곶자왈도립공원,제주특별자치도 서귀포시 대정읍 에듀시티로 178,2023,06,398,72,48,58,79,50,33,58
c1,관광지,제주교육박물관,제주특별자치도 제주시 오복 4길 25,2023,06,103,20,18,16,22,8,6,13
c1,관광지,제주국제공항,제주특별자치도 제주시 공항로 2,2023,06,173,20,28,22,39,24,18,22
c1,관광지,제주국제공항(정뜨르비행장),제주특별자치도 제주시 공항로 2,2023,06,81,14,13,20,8,8,8,10
c1,관광지,제주국제예술센터,제주특별자치도 서귀포시 대정읍 서삼중로 117,2023,06,43,10,6,6,9,3,3,6
c1,관광지,제주국제컨벤션센터 icc,제주특별자치도 서귀포시 중문관광로 224,2023,06,144,14,23,27,17,23,17,23
c1,관광지,제주국제평화센터,제주특별자치도 서귀포시 중문 관광로 227-24,2023,06,64,10,9,13,13,10,4,5
c1,관광지,제주글램핑 (무한자미향),제주특별자치도 제주시 구좌읍 중산간동로 1921,2023,06,81,11,20,13,9,13,6,9
c1,관광지,제주기독교순례길,제주특별자치도 제주시 애월읍 금성하안길 3,2023,06,233,27,26,24,36,35,40,45
c1,관광지,제주김녕미로공원,제주특별자치도 제주시 구좌읍 만장굴길 122,2023,06,578,85,85,74,115,94,58,67
c1,관광지,제주난타,제주특별자치도 제주시 선돌목동길 56-26,2023,06,89,11,18,9,18,18,11,4
c1,관광지,제주농업학교 옛터,제주특별자치도 제주시 전농로 100,2023,06,39,7,5,3,5,10,3,6
c1,관광지,제주다,제주특별자치도 제주시 애월읍 납읍남로 65,2023,06,29,7,4,2,4,1,4,7
c1,관광지,제주다원 녹차미로공원,제주특별자치도 서귀포시 산록남로 1258,2023,06,375,54,49,37,68,65,57,45
c1,관광지,제주다이브 체험다이빙,제주특별자치도 서귀포시 월드컵로 84,2023,06,115,23,22,13,12,18,14,13
c1,관광지,제주대학교 가는길,제주특별자치도 제주시 제주대학로 102,2023,06,35,5,7,5,10,5,3,0
c1,관광지,제주대학교병원,제주특별자치도 제주시 아란13길 15,2023,06,48,6,8,9,4,7,8,6
c1,관광지,제주도공방노꼬메,제주특별자치도 제주시 동문로21길 19-2,2023,06,86,9,11,14,8,14,12,18
c1,관광지,제주도립김창열미술관,제주특별자치도 제주시 한경면 용금로 883-5,2023,06,218,24,30,35,40,47,18,24
c1,관광지,제주돌마을공원,제주특별자치도 제주시 한림읍 금능남로 421,2023,06,92,17,9,17,12,20,6,11
c1,관광지,제주돌문화공원,제주특별자치도 제주시 조천읍 남조로 2023,2023,06,731,117,96,90,117,153,88,70
c1,관광지,제주돌하르방캠핑장,제주특별자치도 제주시 한경면 낙수로 271-40,2023,06,84,17,10,14,12,15,10,6
c1,관광지,제주동백수목원,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 15,2023,06,255,39,33,29,48,34,29,43
c1,관광지,제주라프 짚라인,제주특별자치도 제주시 조천읍 선교로 117,2023,06,419,61,54,75,66,77,38,48
c1,관광지,제주러브랜드,제주특별자치도 제주시 1100로 2894-72,2023,06,451,68,52,76,75,58,71,51
c1,관광지,제주레이크힐스컨트리클럽,제주특별자치도 서귀포시 산록남로 1391 (중문동),2023,06,88,17,10,11,20,12,9,9
c1,관광지,제주레일바이크,제주특별자치도 제주시 구좌읍 용눈이오름로 641,2023,06,752,117,104,107,143,117,81,83
c1,관광지,제주레포츠랜드,제주특별자치도 제주시 조천읍 와흘상서2길 47,2023,06,351,61,39,47,75,59,35,35
c1,관광지,제주롯데스카이힐컨트리클럽,제주특별자치도 서귀포시 상예로 530,2023,06,57,12,13,4,10,6,6,6
c1,관광지,제주목관아,제주특별자치도 제주시 관덕로 25,2023,06,193,30,27,42,26,24,20,24
c1,관광지,제주문예회관,제주특별자치도 제주시 동광로 69,2023,06,192,34,20,33,30,34,19,22
c1,관광지,제주미래교육연구원 과학탐구체험장,제주특별자치도 제주시 산록북로 421,2023,06,78,13,13,10,9,8,14,11
c1,관광지,제주민속촌,제주특별자치도 서귀포시 표선면 민속해안로 631-34,2023,06,438,54,70,57,82,73,46,56
c1,관광지,제주바다체험장,제주특별자치도 제주시 구좌읍 동복리 608-3,2023,06,134,23,17,24,23,9,18,20
c1,관광지,제주베니스랜드,제주특별자치도 서귀포시 성산읍 난산리 2575,2023,06,446,63,62,65,71,84,53,48
c1,관광지,제주베스트힐,제주특별자치도 제주시 조천읍 남조로 2109-38,2023,06,33,5,4,5,3,7,3,6
c1,관광지,제주별빛누리공원,제주특별자치도 제주시 선돌목동길 60,2023,06,124,20,21,15,25,21,11,11
c1,관광지,제주불교성지 순례길 절로 가는길 - 보시의 길,제주특별자치도 제주시 애월읍 수산곰솔길 56,2023,06,52,5,6,7,8,15,6,5
c1,관광지,제주불교성지 순례길 절로 가는길 - 인욕의 길,제주특별자치도 제주시 산록북로 660,2023,06,48,7,6,6,7,8,5,9
c1,관광지,제주불교성지 순례길 절로 가는길 - 정진의 길,제주특별자치도 서귀포시 영실로 246 (하원동),2023,06,46,8,5,2,8,6,11,6
c1,관광지,제주불교성지 순례길 절로 가는길 - 지계의 길,제주특별자치도 제주시 서연길 10,2023,06,43,6,6,6,4,10,4,7
c1,관광지,제주불교성지 순례길 절로가는길 - 선정의 길,제주특별자치도 서귀포시 516로771번길 59,2023,06,97,15,23,14,14,17,6,8
c1,관광지,제주불빛정원 테마파크,제주특별자치도 제주시 애월읍 평화로 2346,2023,06,201,33,23,16,32,39,27,31
c1,관광지,제주빅볼랜드,제주특별자치도 제주시 구좌읍 금백조로 951,2023,06,494,94,60,65,95,66,40,74
c1,관광지,제주사랑방(제주책방),제주특별자치도 제주시 관덕로17길 27-1,2023,06,120,12,11,24,21,21,12,19
c1,관광지,제주성지,제주특별자치도 제주시 오현길 61,2023,06,64,9,13,11,7,8,8,8
c1,관광지,제주세계자연유산센터,제주특별자치도 제주시 조천읍 선교로 569-36(선흘리 478),2023,06,311,40,42,48,69,52,31,29
c1,관광지,제주센트럴파크,제주특별자치도 제주시 조천읍 비자림로 606,2023,06,162,21,26,24,37,31,12,11
c1,관광지,제주스쿠터여행,제주시 서광로 164,2023,06,107,17,12,19,21,14,9,15
c1,관광지,제주승마공원,제주특별자치도 제주시 애월읍 녹고메길 152-1,2023,06,214,35,38,36,28,32,25,20
c1,관광지,제주시 충혼묘지 4·3추모비(박진경 추도비),제주특별자치도 제주시 노형동 산 19-2,2023,06,52,11,6,8,6,8,7,6
c1,관광지,제주신화전설탐방로,제주특별자치도 서귀포시 안덕면 녹차분재로 218,2023,06,110,18,17,23,16,13,12,11
c1,관광지,제주실탄사격장,제주특별자치도 서귀포시 소보리당로 164번길 62(상예동),2023,06,331,42,56,30,57,63,35,48
c1,관광지,제주아리랑 NEW 혼,제주특별자치도 서귀포시 표선면 번영로 2564-21,2023,06,209,25,25,27,45,33,29,25
c1,관광지,제주아리온승마장,제주특별자치도 서귀포시 안덕면 신화역사로403번길 79,2023,06,14,2,3,4,1,2,1,1
c1,관광지,제주아세안홀,제주특별자치도 서귀포시 중문관광로 227-24,2023,06,30,6,7,3,3,2,6,3
c1,관광지,제주아트서커스,제주특별자치도 서귀포시 안덕면 동광로 214,2023,06,587,97,91,85,81,94,67,72
c1,관광지,제주아트센터,제주특별자치도 제주시 오남로 231,2023,06,76,14,5,8,9,14,11,15
c1,관광지,제주안전체험관,제주특별자치도 제주시 애월읍 평화로 1885,2023,06,155,31,22,16,34,23,20,9
c1,관광지,제주양떼목장,제주특별자치도 제주시 애월읍 도치돌길 289-13,2023,06,101,11,15,11,16,16,10,22
c1,관광지,제주어울림감귤체험농장,제주특별자치도 서귀포시 성산읍 서성일로 809,2023,06,92,14,23,9,11,9,11,15
c1,관광지,제주여가마을,제주특별자치도 제주시 조천읍 조와로 360,2023,06,103,10,15,27,10,22,12,7
c1,관광지,제주오렌지,제주특별자치도 서귀포시 남원읍 서성로 684-5,2023,06,69,10,10,9,13,8,9,10
c1,관광지,제주오름승마랜드,조천읍 번영로 1734-15,2023,06,79,14,9,10,12,14,12,8
c1,관광지,제주올레 1-1코스,제주특별자치도 제주시 우도면 연평리 2473-1,2023,06,100,26,6,10,21,9,14,14
c1,관광지,제주올레 10-1코스,제주특별자치도 서귀포시 대정읍 가파리 298,2023,06,120,19,12,17,15,8,21,28
c1,관광지,제주올레 10코스,제주특별자치도 서귀포시 대정읍 상모리 산 2-27,2023,06,449,68,57,66,68,92,53,45
c1,관광지,제주올레 11코스,제주특별자치도 서귀포시 대정읍 동일리 3168,2023,06,110,20,9,12,23,16,18,12
c1,관광지,제주올레 12코스,제주특별자치도 서귀포시 대정읍 신도리 2883-2,2023,06,126,26,12,23,26,9,13,17
c1,관광지,제주올레 13코스,제주특별자치도 제주시 한경면 조수리 2137-2,2023,06,109,23,14,18,19,7,16,12
c1,관광지,제주올레 14-1코스,제주특별자치도 서귀포시 안덕면 서광리 산 50-22,2023,06,106,20,11,18,12,16,16,13
c1,관광지,제주올레 14코스,제주특별자치도 제주시 한림읍 월령리 산 9-15,2023,06,166,22,15,31,27,23,29,19
c1,관광지,제주올레 15-A코스,제주특별자치도 제주시 애월읍 납읍리 2695-5,2023,06,114,33,11,9,14,16,13,18
c1,관광지,제주올레 15-B코스,제주특별자치도 제주시 한림읍 한림해안로 192,2023,06,190,39,26,20,34,32,11,28
c1,관광지,제주올레 16코스,제주특별자치도 제주시 애월읍 고내리 1111-2,2023,06,141,17,18,19,24,28,17,18
c1,관광지,제주올레 17코스,제주특별자치도 제주시 도두1동 2612-1,2023,06,265,53,26,36,52,39,24,35
c1,관광지,제주올레 18-1코스,제주특별자치도 제주시 추자면 묵리 산 133,2023,06,135,36,11,15,15,17,21,20
c1,관광지,제주올레 18코스,제주특별자치도 제주시 삼양1동 1131-2,2023,06,235,35,24,25,51,34,35,31
c1,관광지,제주올레 19코스,제주특별자치도 제주시 조천읍 조천리 1142,2023,06,241,34,35,34,36,41,41,20
c1,관광지,제주올레 1코스,제주특별자치도 서귀포시 성산읍 오조리 396-1,2023,06,379,47,57,46,69,56,44,60
c1,관광지,제주올레 20코스,제주특별자치도 제주시 구좌읍 행원동길 22,2023,06,120,24,17,18,28,14,6,13
c1,관광지,제주올레 21코스,제주특별자치도 제주시 구좌읍 하도리 3204-1,2023,06,199,26,30,23,36,27,27,30
c1,관광지,제주올레 2코스,제주특별자치도 서귀포시 성산읍 고성리 2563-3,2023,06,192,28,19,32,27,33,25,28
c1,관광지,제주올레 3코스,제주특별자치도 서귀포시 표선면 하천리 87-1,2023,06,198,37,21,25,40,25,23,27
c1,관광지,제주올레 4코스,제주특별자치도 서귀포시 남원읍 태흥리 200-2,2023,06,189,26,26,38,25,31,20,23
c1,관광지,제주올레 5코스,제주특별자치도 서귀포시 남원읍 남태해안로 140,2023,06,252,31,34,34,40,48,33,32
c1,관광지,제주올레 6코스,제주특별자치도 서귀포시 보목동 1377-4,2023,06,257,35,31,35,56,31,40,29
c1,관광지,제주올레 7-1코스,제주특별자치도 서귀포시 서호동 553-1,2023,06,121,28,12,31,18,14,11,7
c1,관광지,제주올레 7코스,제주특별자치도 서귀포시 서홍동 795-1,2023,06,539,78,71,49,94,111,68,68
c1,관광지,제주올레 8코스,제주특별자치도 서귀포시 예래해안로 256,2023,06,318,49,39,51,50,51,38,40
c1,관광지,제주올레 9코스,제주특별자치도 서귀포시 안덕면 감산리 982-2,2023,06,130,23,14,16,18,17,20,22
c1,관광지,제주용암수 홍보관,제주특별자치도 제주시 구좌읍 일주동로 2706-27 (한동리) 오리온 제주용암수,2023,06,48,8,7,7,9,7,6,4
c1,관광지,제주우리병원,제주특별자치도 제주시 중앙로 373,2023,06,91,17,16,11,22,9,7,9
c1,관광지,제주워터월드,제주특별자치도 서귀포시 월드컵로 33,2023,06,155,28,18,25,21,22,14,27
c1,관광지,제주유리박물관,제주특별자치도 서귀포시 중산간서로 1403,2023,06,160,26,19,32,34,19,6,24
c1,관광지,제주유리의성,제주특별자치도 제주시 한경면 녹차분재로 462,2023,06,302,39,41,50,57,46,30,39
c1,관광지,제주인디,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,2023,06,54,9,8,8,9,6,5,9
c1,관광지,제주잠수함(국제리더스클럽),제주특별자치도 제주시 조천읍 조함해안로 321-21,2023,06,127,21,20,22,14,25,11,14
c1,관광지,제주절물자연휴양림,제주특별자치도 제주시 명림로 584,2023,06,749,94,98,103,135,125,96,98
c1,관광지,제주제트,제주특별자치도 서귀포시 대포로 172-5,2023,06,133,14,13,23,30,30,11,12
c1,관광지,제주조천스위스마을,제주특별자치도 제주시 조천읍 함와로 566-27,2023,06,398,55,52,61,76,67,41,46
c1,관광지,제주중앙성당,제주특별자치도 제주시 관덕로8길 14,2023,06,102,10,19,12,13,16,16,16
c1,관광지,제주쥬티클럽,제주특별자치도 서귀포시 성산읍 신양로 113,2023,06,21,4,3,2,3,2,4,3
c1,관광지,제주참숯가마찜질방,제주특별자치도 서귀포시 성산읍 삼달로 47,2023,06,187,26,32,31,28,21,30,19
c1,관광지,제주추사관,제주특별자치도 서귀포시 대정읍 추사로 44,2023,06,193,25,23,37,31,31,21,25
c1,관광지,제주친구,제주특별자치도 서귀포시 동홍로 149,2023,06,46,10,5,5,10,5,7,4
c1,관광지,제주카약,제주특별자치도 제주시 조천읍 평사길 19,2023,06,91,20,11,12,9,21,10,8
c1,관광지,제주카트클럽,제주특별자치도 제주시 한림읍 중산간서로 3853,2023,06,333,49,53,47,32,63,45,44
c1,관광지,제주커피박물관 바움 Baum,제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,2023,06,180,43,21,21,29,19,21,26
c1,관광지,제주컨트리클럽,제주특별자치도 제주시 영평동 2263-5,2023,06,32,6,3,2,4,8,4,5
c1,관광지,제주특별자치도 도립미술관,제주특별자치도 제주시 1100로 2894-78,2023,06,422,49,60,61,75,82,49,46
c1,관광지,제주펫,제주특별자치도 서귀포시 남원읍 한신로531번길 22-3,2023,06,56,9,8,5,9,8,11,6
c1,관광지,제주평화박물관(전쟁평화박물관)[휴관중],제주시 한경면 청수서5길 63,2023,06,181,26,30,33,14,19,25,34
c1,관광지,제주플래티늄카라반,제주시 애월읍 하귀미수포길 5-8,2023,06,27,3,5,5,5,2,3,4
c1,관광지,제주하늘을날다(패러글라이딩),제주특별자치도 제주시 도남로17길 32 영산홍아파트 가동,2023,06,237,25,32,31,40,52,26,31
c1,관광지,제주한라병원,제주특별자치도 제주시 도령로 65,2023,06,77,26,12,11,9,7,4,8
c1,관광지,제주항공우주박물관,제주특별자치도 서귀포시 안덕면 녹차분재로 218 항곡우주박물관,2023,06,300,42,47,54,60,42,26,29
c1,관광지,제주항일기념관,제주특별자치도 제주시 조천읍 신북로 303,2023,06,93,15,16,7,28,10,4,13
c1,관광지,제주해양동물박물관,제주특별자치도 서귀포시 성산읍 서성일로 689-21,2023,06,231,27,34,32,54,43,17,24
c1,관광지,제주해양레저,제주특별자치도 서귀포시 중문관광로 192,2023,06,196,32,29,25,29,34,23,24
c1,관광지,제주해양레저파크,제주특별자치도 제주시 조천읍 조함해안로 519-10,2023,06,237,32,29,44,35,40,30,27
c1,관광지,제주해양사업단,제주특별자치도서귀포시대정읍최남단해안로 130,2023,06,116,22,13,19,18,16,13,15
c1,관광지,제주햇살농원,제주특별자치도 제주시 조천읍 북선로 189,2023,06,54,7,11,5,8,8,8,7
c1,관광지,제주향교,제주특별자치도 제주시 서문로 43,2023,06,68,12,6,11,11,13,7,8
c1,관광지,제주허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170,2023,06,257,45,34,31,44,49,24,30
c1,관광지,제주현대미술관,제주특별자치도 제주시 한경면 저지14길 35,2023,06,374,50,53,51,73,60,40,47
c1,관광지,제주힐CC,제주특별자치도 제주시 516로 2596-117,2023,06,93,14,10,7,15,26,8,13
c1,관광지,제주힐링명상센터,제주특별자치도 제주시 애월읍 어음13길 196,2023,06,223,43,26,36,32,43,18,25
c1,관광지,제지기오름,제주특별자치도 서귀포시 보목동 275-1,2023,06,93,17,11,10,12,19,10,14
c1,관광지,조랑말체험공원,제주특별자치도 서귀포시 표선면 녹산로 381-15,2023,06,132,20,26,17,30,18,10,11
c1,관광지,조선한의원,제주특별자치도 제주시 진군남4길 7-1,2023,06,58,14,6,10,7,5,10,6
c1,관광지,조수리 농어촌체험마을,제주특별자치도 제주시 한경면 조수리,2023,06,51,5,11,10,9,3,4,9
c1,관광지,조안베어뮤지엄,제주특별자치도 서귀포시 대포로 113 (대포동),2023,06,62,10,13,7,15,12,1,4
c1,관광지,조은승마장,제주특별자치도 서귀포시 안덕면 동광로 265-14,2023,06,111,20,11,14,16,12,17,21
c1,관광지,조이다이브,서귀포시 중산간동로 8383,2023,06,52,11,7,7,6,6,7,8
c1,관광지,조일구락부 옛터,제주특별자치도 제주시 관덕로2길 11,2023,06,30,7,5,5,1,3,6,3
c1,관광지,조천만세동산,제주특별자치도 제주시 조천읍 조천리 1133-2,2023,06,139,20,19,14,37,18,9,22
c1,관광지,조천비석거리,제주특별자치도 제주시 조천읍 조천리,2023,06,40,7,5,6,5,7,5,5
c1,관광지,조천중학원 옛터,제주특별자치도 제주시 조천읍 신북로 264,2023,06,48,11,6,5,8,5,5,8
c1,관광지,조천함덕해안도로,제주특별자치도 제주시 조천읍 조천8길 14-1,2023,06,111,21,17,16,20,18,13,6
c1,관광지,조함해안도로,제주특별자치도 제주시 조천읍 조천리 3037-3,2023,06,60,12,5,4,19,7,5,8
c1,관광지,족은노꼬메오름,제주특별자치도 제주시 애월읍 유수암리,2023,06,82,8,13,10,9,12,13,17
c1,관광지,족은바리메,제주특별자치도 제주시 애월읍 상가리 산 124,2023,06,27,5,2,5,1,5,5,4
c1,관광지,족은사슴이오름,제주특별자치도 서귀포시 표선면 녹산로 536,2023,06,20,5,2,2,2,4,2,3
c1,관광지,존자암지,제주특별자치도 서귀포시 영실로 243,2023,06,57,7,10,8,10,6,9,7
c1,관광지,종남마을,제주특별자치도,2023,06,41,8,4,3,4,10,6,6
c1,관광지,종달고망난돌쉼터,제주 제주시 구좌읍 종달리 112-4,2023,06,67,9,7,8,6,9,13,15
c1,관광지,종달리수국길,제주특별자치도 제주시 구좌읍 해맞이해안로 2121,2023,06,1194,147,154,145,170,171,229,178
c1,관광지,종달리전망대,제주특별자치도 제주시 구좌읍 해맞이해안로 2196,2023,06,99,14,14,13,15,15,16,12
c1,관광지,종달리해변,제주특별자치도 제주시 구좌읍 종달리 565-72,2023,06,132,21,19,14,17,20,18,23
c1,관광지,종달리해안도로,제주특별자치도 제주시 구좌읍 종달리 630-1,2023,06,193,24,16,42,36,31,20,24
c1,관광지,좌보미오름,제주특별자치도 서귀포시 표선면 성읍리 산 6,2023,06,50,6,11,10,5,6,4,8
c1,관광지,주상절리대(중문대포해안),제주특별자치도 서귀포시 이어도로 36-30,2023,06,3130,460,451,467,657,505,249,341
c1,관광지,주정공장(동척회사) 옛터,제주특별자치도 제주시 임항로 111 (건입동)일대,2023,06,67,16,6,13,6,9,8,9
c1,관광지,중문골프장,제주특별자치도 서귀포시 중문관광로72번길 60 (색달동),2023,06,61,5,6,5,19,13,6,7
c1,관광지,중문관광단지,제주특별자치도 서귀포시 중문관광로72번길 35,2023,06,492,81,52,85,95,71,51,57
c1,관광지,중문리 신사터,제주특별자치도 서귀포시 천제연로 149,2023,06,40,7,3,3,7,7,8,5
c1,관광지,중문미로파크,제주특별자치도 서귀포시 일주서로 1225-5,2023,06,210,22,32,32,33,31,22,38
c1,관광지,중문색달해변(해산물),제주특별자치도 서귀포시 중문관광로72번길 114,2023,06,99,19,8,19,14,16,13,10
c1,관광지,중문색달해수욕장,제주특별자치도 서귀포시 중문관광로72번길 29-51,2023,06,1540,194,238,202,259,269,186,192
c1,관광지,중문승마공원,제주특별자치도 서귀포시 이어도로 244,2023,06,62,10,7,7,14,5,8,11
c1,관광지,중문승마체험장,제주특별자치도 서귀포시 상예로 349-1,2023,06,13,3,2,3,1,0,4,0
c1,관광지,중문카라반,제주특별자치도 서귀포시 이어도로 81,2023,06,37,7,6,6,1,6,3,8
c1,관광지,중문컨트리클럽,제주특별자치도 서귀포시 중문관광로72번길 60,2023,06,49,8,7,11,8,5,5,5
c1,관광지,중앙병원,제주특별자치도 제주시 월랑로 91,2023,06,47,7,7,8,6,7,5,7
c1,관광지,중엄리새물,제주특별자치도 제주시 애월읍 애월해안로 10-2,2023,06,64,8,6,8,15,11,9,7
c1,관광지,지그리오름,제주특별자치도 제주시 조천읍 교래리 산 137-1,2023,06,23,5,3,2,1,2,6,4
c1,관광지,지그리오름 (큰지그리),제주특별자치도 제주시 조천읍 남조로 2023,2023,06,80,10,8,7,8,7,26,14
